date,index_name,pe_ttm
2022-04-14,万得全A（除金融、石油石化）,27.2515
2022-04-15,万得全A（除金融、石油石化）,26.8303
2022-04-18,万得全A（除金融、石油石化）,27.0034
2022-04-19,万得全A（除金融、石油石化）,26.9788
2022-04-20,万得全A（除金融、石油石化）,26.5987
2022-04-21,万得全A（除金融、石油石化）,25.3412
2022-04-22,万得全A（除金融、石油石化）,25.1551
2022-04-25,万得全A（除金融、石油石化）,23.7221
2022-04-26,万得全A（除金融、石油石化）,23.2898
2022-04-27,万得全A（除金融、石油石化）,23.9916
2022-04-28,万得全A（除金融、石油石化）,24.0594
2022-04-29,万得全A（除金融、石油石化）,24.6369
2022-05-05,万得全A（除金融、石油石化）,25.4879
2022-05-06,万得全A（除金融、石油石化）,24.9937
2022-05-09,万得全A（除金融、石油石化）,25.074
2022-05-10,万得全A（除金融、石油石化）,25.3957
2022-05-11,万得全A（除金融、石油石化）,25.7024
2022-05-12,万得全A（除金融、石油石化）,25.7261
2022-05-13,万得全A（除金融、石油石化）,25.9181
2022-05-16,万得全A（除金融、石油石化）,25.8948
2022-05-17,万得全A（除金融、石油石化）,26.0889
2022-05-18,万得全A（除金融、石油石化）,26.0965
2022-05-19,万得全A（除金融、石油石化）,26.2399
2022-05-20,万得全A（除金融、石油石化）,26.658
2022-05-23,万得全A（除金融、石油石化）,26.7554
2022-05-24,万得全A（除金融、石油石化）,25.8817
2022-05-25,万得全A（除金融、石油石化）,26.2404
2022-05-26,万得全A（除金融、石油石化）,26.3548
2022-05-27,万得全A（除金融、石油石化）,26.4073
2022-05-30,万得全A（除金融、石油石化）,26.6876
2022-05-31,万得全A（除金融、石油石化）,27.0503
2022-06-01,万得全A（除金融、石油石化）,27.0695
2022-06-02,万得全A（除金融、石油石化）,27.2478
2022-06-06,万得全A（除金融、石油石化）,27.7951
2022-06-07,万得全A（除金融、石油石化）,27.793
2022-06-08,万得全A（除金融、石油石化）,27.9703
2022-06-09,万得全A（除金融、石油石化）,27.5341
2022-06-10,万得全A（除金融、石油石化）,28.0183
2022-06-13,万得全A（除金融、石油石化）,27.9024
2022-06-14,万得全A（除金融、石油石化）,27.9735
2022-06-15,万得全A（除金融、石油石化）,27.9716
2022-06-16,万得全A（除金融、石油石化）,28.0177
2022-06-17,万得全A（除金融、石油石化）,28.3246
2022-06-20,万得全A（除金融、石油石化）,28.5262
2022-06-21,万得全A（除金融、石油石化）,28.3655
2022-06-22,万得全A（除金融、石油石化）,27.9159
2022-06-23,万得全A（除金融、石油石化）,28.4253
2022-06-24,万得全A（除金融、石油石化）,28.7881
2022-06-27,万得全A（除金融、石油石化）,29.0822
2022-06-28,万得全A（除金融、石油石化）,29.4306
2022-06-29,万得全A（除金融、石油石化）,28.8496
2022-06-30,万得全A（除金融、石油石化）,29.1962
2022-07-01,万得全A（除金融、石油石化）,29.13
2022-07-04,万得全A（除金融、石油石化）,29.4251
2022-07-05,万得全A（除金融、石油石化）,29.3274
2022-07-06,万得全A（除金融、石油石化）,28.951
2022-07-07,万得全A（除金融、石油石化）,29.1312
2022-07-08,万得全A（除金融、石油石化）,29.0251
2022-07-11,万得全A（除金融、石油石化）,28.612
2022-07-12,万得全A（除金融、石油石化）,28.2541
2022-07-13,万得全A（除金融、石油石化）,28.4627
2022-07-14,万得全A（除金融、石油石化）,28.6399
2022-07-15,万得全A（除金融、石油石化）,28.2366
2022-07-18,万得全A（除金融、石油石化）,28.6638
2022-07-19,万得全A（除金融、石油石化）,28.6554
2022-07-20,万得全A（除金融、石油石化）,28.879
2022-07-21,万得全A（除金融、石油石化）,28.6498
2022-07-22,万得全A（除金融、石油石化）,28.5447
2022-07-25,万得全A（除金融、石油石化）,28.305
2022-07-26,万得全A（除金融、石油石化）,28.5612
2022-07-27,万得全A（除金融、石油石化）,28.6144
2022-07-28,万得全A（除金融、石油石化）,28.7156
2022-07-29,万得全A（除金融、石油石化）,28.461
2022-08-01,万得全A（除金融、石油石化）,28.6786
2022-08-02,万得全A（除金融、石油石化）,27.9555
2022-08-03,万得全A（除金融、石油石化）,27.7262
2022-08-04,万得全A（除金融、石油石化）,27.9505
2022-08-05,万得全A（除金融、石油石化）,28.3275
2022-08-08,万得全A（除金融、石油石化）,28.5146
2022-08-09,万得全A（除金融、石油石化）,28.5959
2022-08-10,万得全A（除金融、石油石化）,28.4257
2022-08-11,万得全A（除金融、石油石化）,28.8276
2022-08-12,万得全A（除金融、石油石化）,28.6723
2022-08-15,万得全A（除金融、石油石化）,28.76
2022-08-16,万得全A（除金融、石油石化）,28.8377
2022-08-17,万得全A（除金融、石油石化）,28.9519
2022-08-18,万得全A（除金融、石油石化）,28.8538
2022-08-19,万得全A（除金融、石油石化）,28.5606
2022-08-22,万得全A（除金融、石油石化）,28.8827
2022-08-23,万得全A（除金融、石油石化）,28.8291
2022-08-24,万得全A（除金融、石油石化）,28.0477
2022-08-25,万得全A（除金融、石油石化）,28.1154
2022-08-26,万得全A（除金融、石油石化）,27.9228
2022-08-29,万得全A（除金融、石油石化）,28.1009
2022-08-30,万得全A（除金融、石油石化）,28.1355
2022-08-31,万得全A（除金融、石油石化）,27.975
2022-09-01,万得全A（除金融、石油石化）,27.8148
2022-09-02,万得全A（除金融、石油石化）,27.8971
2022-09-05,万得全A（除金融、石油石化）,27.9486
2022-09-06,万得全A（除金融、石油石化）,28.3318
2022-09-07,万得全A（除金融、石油石化）,28.4561
2022-09-08,万得全A（除金融、石油石化）,28.2672
2022-09-09,万得全A（除金融、石油石化）,28.4478
2022-09-13,万得全A（除金融、石油石化）,28.4849
2022-09-14,万得全A（除金融、石油石化）,28.2558
2022-09-15,万得全A（除金融、石油石化）,27.6798
2022-09-16,万得全A（除金融、石油石化）,27.0949
2022-09-19,万得全A（除金融、石油石化）,26.9444
2022-09-20,万得全A（除金融、石油石化）,27.1808
2022-09-21,万得全A（除金融、石油石化）,27.1013
2022-09-22,万得全A（除金融、石油石化）,26.9889
2022-09-23,万得全A（除金融、石油石化）,26.6823
2022-09-26,万得全A（除金融、石油石化）,26.4484
2022-09-27,万得全A（除金融、石油石化）,26.9638
2022-09-28,万得全A（除金融、石油石化）,26.3477
2022-09-29,万得全A（除金融、石油石化）,26.3761
2022-09-30,万得全A（除金融、石油石化）,26.0942
2022-10-10,万得全A（除金融、石油石化）,25.5843
2022-10-11,万得全A（除金融、石油石化）,25.6801
2022-10-12,万得全A（除金融、石油石化）,26.2012
2022-10-13,万得全A（除金融、石油石化）,26.2125
2022-10-14,万得全A（除金融、石油石化）,26.8304
2022-10-17,万得全A（除金融、石油石化）,26.9466
2022-10-18,万得全A（除金融、石油石化）,26.9305
2022-10-19,万得全A（除金融、石油石化）,26.5928
2022-10-20,万得全A（除金融、石油石化）,26.4136
2022-10-21,万得全A（除金融、石油石化）,26.3006
2022-10-24,万得全A（除金融、石油石化）,25.7242
2022-10-25,万得全A（除金融、石油石化）,25.6142
2022-10-26,万得全A（除金融、石油石化）,25.9647
2022-10-27,万得全A（除金融、石油石化）,25.8387
2022-10-28,万得全A（除金融、石油石化）,25.0781
2022-10-31,万得全A（除金融、石油石化）,25.6944
2022-11-01,万得全A（除金融、石油石化）,26.4388
2022-11-02,万得全A（除金融、石油石化）,26.8152
2022-11-03,万得全A（除金融、石油石化）,26.8049
2022-11-04,万得全A（除金融、石油石化）,27.4789
2022-11-07,万得全A（除金融、石油石化）,27.546
2022-11-08,万得全A（除金融、石油石化）,27.4238
2022-11-09,万得全A（除金融、石油石化）,27.2779
2022-11-10,万得全A（除金融、石油石化）,27.0441
2022-11-11,万得全A（除金融、石油石化）,27.3855
2022-11-14,万得全A（除金融、石油石化）,27.2605
2022-11-15,万得全A（除金融、石油石化）,27.7791
2022-11-16,万得全A（除金融、石油石化）,27.6354
2022-11-17,万得全A（除金融、石油石化）,27.6129
2022-11-18,万得全A（除金融、石油石化）,27.483
2022-11-21,万得全A（除金融、石油石化）,27.4547
2022-11-22,万得全A（除金融、石油石化）,27.2599
2022-11-23,万得全A（除金融、石油石化）,27.2306
2022-11-24,万得全A（除金融、石油石化）,27.2238
2022-11-25,万得全A（除金融、石油石化）,27.1411
2022-11-28,万得全A（除金融、石油石化）,27.0094
2022-11-29,万得全A（除金融、石油石化）,27.4976
2022-11-30,万得全A（除金融、石油石化）,27.5598
2022-12-01,万得全A（除金融、石油石化）,27.841
2022-12-02,万得全A（除金融、石油石化）,27.8058
2022-12-05,万得全A（除金融、石油石化）,28.1356
2022-12-06,万得全A（除金融、石油石化）,28.1772
2022-12-07,万得全A（除金融、石油石化）,28.1381
2022-12-08,万得全A（除金融、石油石化）,28.0577
2022-12-09,万得全A（除金融、石油石化）,28.1644
2022-12-12,万得全A（除金融、石油石化）,28.0145
2022-12-13,万得全A（除金融、石油石化）,27.8948
2022-12-14,万得全A（除金融、石油石化）,27.8569
2022-12-15,万得全A（除金融、石油石化）,27.898
2022-12-16,万得全A（除金融、石油石化）,27.7381
2022-12-19,万得全A（除金融、石油石化）,27.2091
2022-12-20,万得全A（除金融、石油石化）,26.9146
2022-12-21,万得全A（除金融、石油石化）,26.8002
2022-12-22,万得全A（除金融、石油石化）,26.6192
2022-12-23,万得全A（除金融、石油石化）,26.5441
2022-12-26,万得全A（除金融、石油石化）,26.8858
2022-12-27,万得全A（除金融、石油石化）,27.1203
2022-12-28,万得全A（除金融、石油石化）,26.9117
2022-12-29,万得全A（除金融、石油石化）,26.7927
2022-12-30,万得全A（除金融、石油石化）,26.8821
2023-01-03,万得全A（除金融、石油石化）,27.2812
2023-01-04,万得全A（除金融、石油石化）,27.2748
2023-01-05,万得全A（除金融、石油石化）,27.6515
2023-01-06,万得全A（除金融、石油石化）,27.7867
2023-01-09,万得全A（除金融、石油石化）,27.9627
2023-01-10,万得全A（除金融、石油石化）,28.0137
2023-01-11,万得全A（除金融、石油石化）,27.8725
2023-01-12,万得全A（除金融、石油石化）,27.8867
2023-01-13,万得全A（除金融、石油石化）,28.1108
2023-01-16,万得全A（除金融、石油石化）,28.4321
2023-01-17,万得全A（除金融、石油石化）,28.408
2023-01-18,万得全A（除金融、石油石化）,28.4515
2023-01-19,万得全A（除金融、石油石化）,28.6237
2023-01-20,万得全A（除金融、石油石化）,28.9065
2023-01-30,万得全A（除金融、石油石化）,29.0902
2023-01-31,万得全A（除金融、石油石化）,29.0448
2023-02-01,万得全A（除金融、石油石化）,29.4165
2023-02-02,万得全A（除金融、石油石化）,29.4705
2023-02-03,万得全A（除金融、石油石化）,29.3615
2023-02-06,万得全A（除金融、石油石化）,29.1498
2023-02-07,万得全A（除金融、石油石化）,29.229
2023-02-08,万得全A（除金融、石油石化）,29.0684
2023-02-09,万得全A（除金融、石油石化）,29.4952
2023-02-10,万得全A（除金融、石油石化）,29.3808
2023-02-13,万得全A（除金融、石油石化）,29.7115
2023-02-14,万得全A（除金融、石油石化）,29.7532
2023-02-15,万得全A（除金融、石油石化）,29.6881
2023-02-16,万得全A（除金融、石油石化）,29.2772
2023-02-17,万得全A（除金融、石油石化）,28.9784
2023-02-20,万得全A（除金融、石油石化）,29.535
2023-02-21,万得全A（除金融、石油石化）,29.5538
2023-02-22,万得全A（除金融、石油石化）,29.4525
2023-02-23,万得全A（除金融、石油石化）,29.3685
2023-02-24,万得全A（除金融、石油石化）,29.199
2023-02-27,万得全A（除金融、石油石化）,29.0974
2023-02-28,万得全A（除金融、石油石化）,29.3305
2023-03-01,万得全A（除金融、石油石化）,29.6409
2023-03-02,万得全A（除金融、石油石化）,29.5499
2023-03-03,万得全A（除金融、石油石化）,29.6348
2023-03-06,万得全A（除金融、石油石化）,29.7114
2023-03-07,万得全A（除金融、石油石化）,29.201
2023-03-08,万得全A（除金融、石油石化）,29.1915
2023-03-09,万得全A（除金融、石油石化）,29.1869
2023-03-10,万得全A（除金融、石油石化）,28.7325
2023-03-13,万得全A（除金融、石油石化）,28.8994
2023-03-14,万得全A（除金融、石油石化）,28.6884
2023-03-15,万得全A（除金融、石油石化）,28.7618
2023-03-16,万得全A（除金融、石油石化）,28.3359
2023-03-17,万得全A（除金融、石油石化）,28.4783
2023-03-20,万得全A（除金融、石油石化）,28.312
2023-03-21,万得全A（除金融、石油石化）,28.7229
2023-03-22,万得全A（除金融、石油石化）,28.7651
2023-03-23,万得全A（除金融、石油石化）,28.9241
2023-03-24,万得全A（除金融、石油石化）,28.9128
2023-03-27,万得全A（除金融、石油石化）,28.8043
2023-03-28,万得全A（除金融、石油石化）,28.7812
2023-03-29,万得全A（除金融、石油石化）,28.7415
2023-03-30,万得全A（除金融、石油石化）,28.6351
2023-03-31,万得全A（除金融、石油石化）,28.9657
2023-04-03,万得全A（除金融、石油石化）,29.2991
2023-04-04,万得全A（除金融、石油石化）,29.3572
2023-04-06,万得全A（除金融、石油石化）,29.3919
2023-04-07,万得全A（除金融、石油石化）,29.6138
2023-04-10,万得全A（除金融、石油石化）,29.4046
2023-04-11,万得全A（除金融、石油石化）,29.285
2023-04-12,万得全A（除金融、石油石化）,29.3916
2023-04-13,万得全A（除金融、石油石化）,29.2125
2023-04-14,万得全A（除金融、石油石化）,29.3908
2023-04-17,万得全A（除金融、石油石化）,29.6443
2023-04-18,万得全A（除金融、石油石化）,29.8561
2023-04-19,万得全A（除金融、石油石化）,29.6631
2023-04-20,万得全A（除金融、石油石化）,29.7427
2023-04-21,万得全A（除金融、石油石化）,29.1837
2023-04-24,万得全A（除金融、石油石化）,29.0078
2023-04-25,万得全A（除金融、石油石化）,28.5768
2023-04-26,万得全A（除金融、石油石化）,28.6283
2023-04-27,万得全A（除金融、石油石化）,28.7354
2023-04-28,万得全A（除金融、石油石化）,29.4276
2023-05-04,万得全A（除金融、石油石化）,29.8911
2023-05-05,万得全A（除金融、石油石化）,29.6223
2023-05-08,万得全A（除金融、石油石化）,29.8549
2023-05-09,万得全A（除金融、石油石化）,29.4705
2023-05-10,万得全A（除金融、石油石化）,29.4672
2023-05-11,万得全A（除金融、石油石化）,29.455
2023-05-12,万得全A（除金融、石油石化）,29.104
2023-05-15,万得全A（除金融、石油石化）,29.4055
2023-05-16,万得全A（除金融、石油石化）,29.1941
2023-05-17,万得全A（除金融、石油石化）,29.2152
2023-05-18,万得全A（除金融、石油石化）,29.2573
2023-05-19,万得全A（除金融、石油石化）,29.2887
2023-05-22,万得全A（除金融、石油石化）,29.4419
2023-05-23,万得全A（除金融、石油石化）,29.09
2023-05-24,万得全A（除金融、石油石化）,28.9231
2023-05-25,万得全A（除金融、石油石化）,28.8942
2023-05-26,万得全A（除金融、石油石化）,28.991
2023-05-29,万得全A（除金融、石油石化）,28.9327
2023-05-30,万得全A（除金融、石油石化）,29.0552
2023-05-31,万得全A（除金融、石油石化）,28.9118
2023-06-01,万得全A（除金融、石油石化）,28.9638
2023-06-02,万得全A（除金融、石油石化）,29.2417
2023-06-05,万得全A（除金融、石油石化）,29.2028
2023-06-06,万得全A（除金融、石油石化）,28.4754
2023-06-07,万得全A（除金融、石油石化）,28.419
2023-06-08,万得全A（除金融、石油石化）,28.3962
2023-06-09,万得全A（除金融、石油石化）,28.6679
2023-06-12,万得全A（除金融、石油石化）,28.7816
2023-06-13,万得全A（除金融、石油石化）,28.8645
2023-06-14,万得全A（除金融、石油石化）,28.9293
2023-06-15,万得全A（除金融、石油石化）,29.1906
2023-06-16,万得全A（除金融、石油石化）,29.4509
2023-06-19,万得全A（除金融、石油石化）,29.4137
2023-06-20,万得全A（除金融、石油石化）,29.3396
2023-06-21,万得全A（除金融、石油石化）,28.8041
2023-06-26,万得全A（除金融、石油石化）,28.3476
2023-06-27,万得全A（除金融、石油石化）,28.685
2023-06-28,万得全A（除金融、石油石化）,28.5966
2023-06-29,万得全A（除金融、石油石化）,28.643
2023-06-30,万得全A（除金融、石油石化）,28.6535
2023-07-03,万得全A（除金融、石油石化）,28.8815
2023-07-04,万得全A（除金融、石油石化）,29.0157
2023-07-05,万得全A（除金融、石油石化）,28.7787
2023-07-06,万得全A（除金融、石油石化）,28.6518
2023-07-07,万得全A（除金融、石油石化）,28.4768
2023-07-10,万得全A（除金融、石油石化）,28.5611
2023-07-11,万得全A（除金融、石油石化）,28.7594
2023-07-12,万得全A（除金融、石油石化）,28.4113
2023-07-13,万得全A（除金融、石油石化）,28.7656
2023-07-14,万得全A（除金融、石油石化）,28.7615
2023-07-17,万得全A（除金融、石油石化）,28.6159
2023-07-18,万得全A（除金融、石油石化）,28.5466
2023-07-19,万得全A（除金融、石油石化）,28.5013
2023-07-20,万得全A（除金融、石油石化）,28.2002
2023-07-21,万得全A（除金融、石油石化）,28.1598
2023-07-24,万得全A（除金融、石油石化）,28.1162
2023-07-25,万得全A（除金融、石油石化）,28.5876
2023-07-26,万得全A（除金融、石油石化）,28.3772
2023-07-27,万得全A（除金融、石油石化）,28.2437
2023-07-28,万得全A（除金融、石油石化）,28.5485
2023-07-31,万得全A（除金融、石油石化）,28.7368
2023-08-01,万得全A（除金融、石油石化）,28.6999
2023-08-02,万得全A（除金融、石油石化）,28.5854
2023-08-03,万得全A（除金融、石油石化）,28.5852
2023-08-04,万得全A（除金融、石油石化）,28.6454
2023-08-07,万得全A（除金融、石油石化）,28.4621
2023-08-08,万得全A（除金融、石油石化）,28.4025
2023-08-09,万得全A（除金融、石油石化）,28.2121
2023-08-10,万得全A（除金融、石油石化）,28.277
2023-08-11,万得全A（除金融、石油石化）,27.7191
2023-08-14,万得全A（除金融、石油石化）,27.7393
2023-08-15,万得全A（除金融、石油石化）,27.595
2023-08-16,万得全A（除金融、石油石化）,27.2128
2023-08-17,万得全A（除金融、石油石化）,27.4445
2023-08-18,万得全A（除金融、石油石化）,27.1601
2023-08-21,万得全A（除金融、石油石化）,26.9805
2023-08-22,万得全A（除金融、石油石化）,27.2221
2023-08-23,万得全A（除金融、石油石化）,26.7814
2023-08-24,万得全A（除金融、石油石化）,26.8689
2023-08-25,万得全A（除金融、石油石化）,26.5289
2023-08-28,万得全A（除金融、石油石化）,27.0868
2023-08-29,万得全A（除金融、石油石化）,27.7403
2023-08-30,万得全A（除金融、石油石化）,28.2111
2023-08-31,万得全A（除金融、石油石化）,28.3654
2023-09-01,万得全A（除金融、石油石化）,28.4274
2023-09-04,万得全A（除金融、石油石化）,28.8205
2023-09-05,万得全A（除金融、石油石化）,28.6499
2023-09-06,万得全A（除金融、石油石化）,28.6715
2023-09-07,万得全A（除金融、石油石化）,28.2089
2023-09-08,万得全A（除金融、石油石化）,28.1982
2023-09-11,万得全A（除金融、石油石化）,28.4593
2023-09-12,万得全A（除金融、石油石化）,28.4509
2023-09-13,万得全A（除金融、石油石化）,28.2229
2023-09-14,万得全A（除金融、石油石化）,28.1425
2023-09-15,万得全A（除金融、石油石化）,28.1012
2023-09-18,万得全A（除金融、石油石化）,28.1939
2023-09-19,万得全A（除金融、石油石化）,28.0527
2023-09-20,万得全A（除金融、石油石化）,27.8741
2023-09-21,万得全A（除金融、石油石化）,27.658
2023-09-22,万得全A（除金融、石油石化）,28.1041
2023-09-25,万得全A（除金融、石油石化）,27.9801
2023-09-26,万得全A（除金融、石油石化）,27.8234
2023-09-27,万得全A（除金融、石油石化）,27.9321
2023-09-28,万得全A（除金融、石油石化）,28.0314
2023-10-09,万得全A（除金融、石油石化）,27.9764
2023-10-10,万得全A（除金融、石油石化）,27.795
2023-10-11,万得全A（除金融、石油石化）,27.876
2023-10-12,万得全A（除金融、石油石化）,28.0654
2023-10-13,万得全A（除金融、石油石化）,27.8514
2023-10-16,万得全A（除金融、石油石化）,27.5988
2023-10-17,万得全A（除金融、石油石化）,27.6538
2023-10-18,万得全A（除金融、石油石化）,27.263
2023-10-19,万得全A（除金融、石油石化）,26.8482
2023-10-20,万得全A（除金融、石油石化）,26.5896
2023-10-23,万得全A（除金融、石油石化）,26.0899
2023-10-24,万得全A（除金融、石油石化）,26.3728
2023-10-25,万得全A（除金融、石油石化）,26.4401
2023-10-26,万得全A（除金融、石油石化）,26.6587
2023-10-27,万得全A（除金融、石油石化）,27.0089
2023-10-30,万得全A（除金融、石油石化）,27.4
2023-10-31,万得全A（除金融、石油石化）,27.1693
2023-11-01,万得全A（除金融、石油石化）,27.1946
2023-11-02,万得全A（除金融、石油石化）,26.9734
2023-11-03,万得全A（除金融、石油石化）,27.2518
2023-11-06,万得全A（除金融、石油石化）,27.6283
2023-11-07,万得全A（除金融、石油石化）,27.6541
2023-11-08,万得全A（除金融、石油石化）,27.6839
2023-11-09,万得全A（除金融、石油石化）,27.5979
2023-11-10,万得全A（除金融、石油石化）,27.5132
2023-11-13,万得全A（除金融、石油石化）,27.5868
2023-11-14,万得全A（除金融、石油石化）,27.6688
2023-11-15,万得全A（除金融、石油石化）,27.8306
2023-11-16,万得全A（除金融、石油石化）,27.5798
2023-11-17,万得全A（除金融、石油石化）,27.6734
2023-11-20,万得全A（除金融、石油石化）,27.8279
2023-11-21,万得全A（除金融、石油石化）,27.758
2023-11-22,万得全A（除金融、石油石化）,27.4948
2023-11-23,万得全A（除金融、石油石化）,27.7123
2023-11-24,万得全A（除金融、石油石化）,27.473
2023-11-27,万得全A（除金融、石油石化）,27.4205
2023-11-28,万得全A（除金融、石油石化）,27.5469
2023-11-29,万得全A（除金融、石油石化）,27.3803
2023-11-30,万得全A（除金融、石油石化）,27.3749
2023-12-01,万得全A（除金融、石油石化）,27.4291
2023-12-04,万得全A（除金融、石油石化）,27.3439
2023-12-05,万得全A（除金融、石油石化）,26.8693
2023-12-06,万得全A（除金融、石油石化）,26.9538
2023-12-07,万得全A（除金融、石油石化）,26.889
2023-12-08,万得全A（除金融、石油石化）,26.9303
2023-12-11,万得全A（除金融、石油石化）,27.1519
2023-12-12,万得全A（除金融、石油石化）,27.217
2023-12-13,万得全A（除金融、石油石化）,26.9156
2023-12-14,万得全A（除金融、石油石化）,26.8162
2023-12-15,万得全A（除金融、石油石化）,26.6877
2023-12-18,万得全A（除金融、石油石化）,26.4608
2023-12-19,万得全A（除金融、石油石化）,26.4965
2023-12-20,万得全A（除金融、石油石化）,26.2172
2023-12-21,万得全A（除金融、石油石化）,26.3882
2023-12-22,万得全A（除金融、石油石化）,26.2694
2023-12-25,万得全A（除金融、石油石化）,26.3195
2023-12-26,万得全A（除金融、石油石化）,26.0818
2023-12-27,万得全A（除金融、石油石化）,26.2453
2023-12-28,万得全A（除金融、石油石化）,26.7155
2023-12-29,万得全A（除金融、石油石化）,26.9897
2024-01-02,万得全A（除金融、石油石化）,26.844
2024-01-03,万得全A（除金融、石油石化）,26.7481
2024-01-04,万得全A（除金融、石油石化）,26.5868
2024-01-05,万得全A（除金融、石油石化）,26.2479
2024-01-08,万得全A（除金融、石油石化）,25.8115
2024-01-09,万得全A（除金融、石油石化）,25.8722
2024-01-10,万得全A（除金融、石油石化）,25.7124
2024-01-11,万得全A（除金融、石油石化）,25.9736
2024-01-12,万得全A（除金融、石油石化）,25.85
2024-01-15,万得全A（除金融、石油石化）,25.8239
2024-01-16,万得全A（除金融、石油石化）,25.8267
2024-01-17,万得全A（除金融、石油石化）,25.1911
2024-01-18,万得全A（除金融、石油石化）,25.2954
2024-01-19,万得全A（除金融、石油石化）,25.1191
2024-01-22,万得全A（除金融、石油石化）,24.1842
2024-01-23,万得全A（除金融、石油石化）,24.3552
2024-01-24,万得全A（除金融、石油石化）,24.66
2024-01-25,万得全A（除金融、石油石化）,25.3647
2024-01-26,万得全A（除金融、石油石化）,25.241
2024-01-29,万得全A（除金融、石油石化）,24.8005
2024-01-30,万得全A（除金融、石油石化）,24.1939
2024-01-31,万得全A（除金融、石油石化）,23.6136
2024-02-01,万得全A（除金融、石油石化）,23.4815
2024-02-02,万得全A（除金融、石油石化）,22.9449
2024-02-05,万得全A（除金融、石油石化）,22.3317
2024-02-06,万得全A（除金融、石油石化）,23.2495
2024-02-07,万得全A（除金融、石油石化）,23.6497
2024-02-08,万得全A（除金融、石油石化）,24.2037
2024-02-19,万得全A（除金融、石油石化）,24.6237
2024-02-20,万得全A（除金融、石油石化）,24.7279
2024-02-21,万得全A（除金融、石油石化）,24.9211
2024-02-22,万得全A（除金融、石油石化）,25.2553
2024-02-23,万得全A（除金融、石油石化）,25.4518
2024-02-26,万得全A（除金融、石油石化）,25.5227
2024-02-27,万得全A（除金融、石油石化）,26.0443
2024-02-28,万得全A（除金融、石油石化）,25.3214
2024-02-29,万得全A（除金融、石油石化）,26.0205
2024-03-01,万得全A（除金融、石油石化）,26.2092
2024-03-04,万得全A（除金融、石油石化）,26.3486
2024-03-05,万得全A（除金融、石油石化）,26.275
2024-03-06,万得全A（除金融、石油石化）,26.3101
2024-03-07,万得全A（除金融、石油石化）,26.0912
2024-03-08,万得全A（除金融、石油石化）,26.3913
2024-03-11,万得全A（除金融、石油石化）,26.7317
2024-03-12,万得全A（除金融、石油石化）,26.699
2024-03-13,万得全A（除金融、石油石化）,26.6125
2024-03-14,万得全A（除金融、石油石化）,26.5609
2024-03-15,万得全A（除金融、石油石化）,26.7709
2024-03-18,万得全A（除金融、石油石化）,27.1291
2024-03-19,万得全A（除金融、石油石化）,26.9795
2024-03-20,万得全A（除金融、石油石化）,27.1014
2024-03-21,万得全A（除金融、石油石化）,26.9988
2024-03-22,万得全A（除金融、石油石化）,26.8036
2024-03-25,万得全A（除金融、石油石化）,26.4474
2024-03-26,万得全A（除金融、石油石化）,26.457
2024-03-27,万得全A（除金融、石油石化）,25.8881
2024-03-28,万得全A（除金融、石油石化）,26.1273
2024-03-29,万得全A（除金融、石油石化）,26.484
2024-04-01,万得全A（除金融、石油石化）,26.7156
2024-04-02,万得全A（除金融、石油石化）,26.6435
2024-04-03,万得全A（除金融、石油石化）,26.4995
2024-04-08,万得全A（除金融、石油石化）,26.1607
2024-04-09,万得全A（除金融、石油石化）,26.3026
2024-04-10,万得全A（除金融、石油石化）,25.949
2024-04-11,万得全A（除金融、石油石化）,25.989
2024-04-12,万得全A（除金融、石油石化）,25.8249
2024-04-15,万得全A（除金融、石油石化）,25.8918
2024-04-16,万得全A（除金融、石油石化）,25.1319
2024-04-17,万得全A（除金融、石油石化）,25.8676
2024-04-18,万得全A（除金融、石油石化）,25.8249
2024-04-19,万得全A（除金融、石油石化）,25.6683
2024-04-22,万得全A（除金融、石油石化）,25.4923
2024-04-23,万得全A（除金融、石油石化）,25.3024
2024-04-24,万得全A（除金融、石油石化）,25.5777
2024-04-25,万得全A（除金融、石油石化）,25.5822
2024-04-26,万得全A（除金融、石油石化）,26.1357
2024-04-29,万得全A（除金融、石油石化）,26.5325
2024-04-30,万得全A（除金融、石油石化）,26.8154
2024-05-06,万得全A（除金融、石油石化）,27.2604
2024-05-07,万得全A（除金融、石油石化）,27.3215
2024-05-08,万得全A（除金融、石油石化）,27.0529
2024-05-09,万得全A（除金融、石油石化）,27.3721
2024-05-10,万得全A（除金融、石油石化）,27.2652
2024-05-13,万得全A（除金融、石油石化）,27.0886
2024-05-14,万得全A（除金融、石油石化）,27.1291
2024-05-15,万得全A（除金融、石油石化）,26.8989
2024-05-16,万得全A（除金融、石油石化）,26.8804
2024-05-17,万得全A（除金融、石油石化）,27.1342
2024-05-20,万得全A（除金融、石油石化）,27.2956
2024-05-21,万得全A（除金融、石油石化）,27.1052
2024-05-22,万得全A（除金融、石油石化）,27.1182
2024-05-23,万得全A（除金融、石油石化）,26.7054
2024-05-24,万得全A（除金融、石油石化）,26.4468
2024-05-27,万得全A（除金融、石油石化）,26.7166
2024-05-28,万得全A（除金融、石油石化）,26.5112
2024-05-29,万得全A（除金融、石油石化）,26.5954
2024-05-30,万得全A（除金融、石油石化）,26.46
2024-05-31,万得全A（除金融、石油石化）,26.4553
2024-06-03,万得全A（除金融、石油石化）,26.3811
2024-06-04,万得全A（除金融、石油石化）,26.5039
