date,wind_all_a_proxy_amount,hs300_amount,csi500_amount,csi1000_amount,csi2000_amount,hs300_share_pct,csi500_share_pct,csi1000_share_pct,csi2000_share_pct
2024-04-22,7999.3,2295.11,1501.9,1659.7,1781.7,28.69138549623092,18.7753928468741,20.748065455727378,22.273198904904177
2024-04-23,7555.97,2132.57,1390.19,1549.49,1738.52,28.22364302663986,18.398564314045714,20.506831022357154,23.008561442144423
2024-04-24,7741.27,1953.0,1394.71,1659.41,1912.64,25.228418592814872,18.016552839521164,21.435888426576,24.70705711078415
2024-04-25,7520.17,1845.25,1275.45,1640.9,1961.16,24.53734423556914,16.960387863572233,21.819985452456528,26.078665774842857
2024-04-26,10607.73,3080.45,1937.89,2195.84,2355.83,29.039672012768047,18.268658798819352,20.700376046524564,22.2086157924457
2024-04-29,11865.14,3587.1,2121.49,2474.12,2527.02,30.232260217747115,17.880025014454105,20.85200848873254,21.297852364152465
2024-04-30,10102.13,2866.74,1751.44,2058.51,2338.19,28.377579777730045,17.33733380980051,20.37698980314053,23.145514856767832
2024-05-06,10807.93,3332.7,1879.07,2134.62,2348.24,30.83569194100998,17.386030442462154,19.750498013958268,21.72700970491111
2024-05-07,9472.69,2473.68,1621.56,1973.55,2302.03,26.11380716565199,17.11826313328104,20.834103090040948,24.30175588982644
2024-05-08,8446.2,1999.23,1394.73,1861.81,2199.83,23.670171201250266,16.513106485756907,22.043167341526367,26.045203760270887
2024-05-09,8802.77,2326.95,1540.0,1869.69,2141.43,26.43429284191226,17.494493210659826,21.239791565609462,24.32677441305407
2024-05-10,8918.94,2337.31,1440.27,1901.62,2290.64,26.206141088515,16.148443649133192,21.321143543963743,25.682872628361665
2024-05-13,8883.86,2496.88,1461.6,1831.09,2169.98,28.105800856834755,16.45230789319057,20.611423412795787,24.42609406271598
2024-05-14,8045.13,2146.44,1325.92,1712.73,1989.83,26.67999149796212,16.48102640976591,21.28902826927595,24.73334800059166
2024-05-15,7407.78,1914.81,1215.26,1577.4,1884.88,25.848634813668873,16.405184819203594,21.293828920405307,25.444600136613133
2024-05-16,8272.92,2402.89,1331.49,1637.26,1970.39,29.045246418435084,16.094559115765655,19.790593889461036,23.81734623325259
2024-05-17,8642.75,2477.3,1392.45,1749.24,2069.47,28.663330537155424,16.11119146105117,20.239391397414018,23.94457782534494
2024-05-20,9707.47,2799.71,1635.72,1946.5,2257.8,28.84077931737106,16.850116456708083,20.0515685343349,23.25837731149311
2024-05-21,7760.77,1965.75,1238.32,1643.85,1983.73,25.329316549775342,15.956148681123134,21.18153224486745,25.56099459203146
2024-05-22,8065.18,2308.39,1265.73,1596.18,2006.28,28.62167986331365,15.693760089669418,19.79100280464912,24.87582422215003
2024-05-23,8181.33,2142.05,1357.49,1650.79,2094.95,26.182173314118856,16.592534465667562,20.17752614794905,25.606472297291518
2024-05-24,7364.51,1953.45,1173.96,1445.9,1966.81,26.525186332831375,15.940775421582698,19.633349672958555,26.706596908687747
2024-05-27,7514.33,2061.44,1247.86,1450.62,1917.29,27.43345048726899,16.606404030698677,19.3047151243025,25.515115785439285
2024-05-28,7192.81,1843.81,1209.79,1422.42,1902.17,25.6340706900363,16.819434963526074,19.775581448696684,26.44543648448937
2024-05-29,6865.72,1790.73,1127.63,1315.51,1856.84,26.08218802980605,16.42406040444411,19.160554173487995,27.045087769381798
2024-05-30,7006.68,1930.7,1147.58,1335.6,1838.66,27.555133101554517,16.378370355146803,19.06180958742229,26.241529511837275
2024-05-31,6895.06,1807.08,1130.2,1337.2,1855.14,26.20832886153275,16.391445469655086,19.393594834562716,26.905349627124348
2024-06-03,8012.76,2227.57,1295.44,1568.48,1997.35,27.800283547741355,16.167213294794802,19.574778228725183,24.927116249581914
2024-06-04,7185.0,1957.91,1178.36,1381.33,1855.31,27.249965205288795,16.40027835768963,19.22519137091162,25.821990257480863
2024-06-05,6614.15,1826.4,1116.08,1290.81,1643.6,27.61352554750044,16.874125926989862,19.51588639507722,24.84975393663585
2024-06-06,8157.85,2267.64,1357.4,1591.89,2060.97,27.797029854679845,16.639188021353664,19.513597332630532,25.26364176835808
2024-06-07,6916.34,2130.02,1185.54,1271.52,1597.99,30.79692438486251,17.14114690717923,18.384289956826876,23.104561082884878
2024-06-11,6777.5,2192.82,1196.61,1309.22,1433.02,32.35440796753966,17.655625230542235,19.31715234230911,21.1437845813353
2024-06-12,6630.8,2007.23,1113.41,1252.94,1566.69,30.271309645894913,16.791488206551247,18.895759184412135,23.627465765820112
2024-06-13,7180.59,2147.92,1231.94,1380.18,1674.56,29.912862313542483,17.15652892032549,19.22098323396824,23.320646353572617
2024-06-14,8139.0,2837.69,1460.09,1479.39,1581.93,34.86533972232461,17.939427448089447,18.176557316623665,19.436417250276445
2024-06-17,7356.74,2322.94,1357.04,1401.85,1501.4,31.575670745466066,18.446213948025893,19.055315261923077,20.408496154546718
2024-06-18,7204.52,2088.24,1203.91,1398.17,1668.82,28.98513710837085,16.710481753121652,19.406844592006127,23.16351401620094
2024-06-19,6878.7,1847.9,1117.41,1376.97,1707.94,26.864087690988125,16.24449387238868,20.017881285708057,24.82940090424063
2024-06-20,7025.43,1865.16,1130.63,1451.62,1741.25,26.54869524000666,16.093392148238614,20.66236515060288,24.784959781821183
2024-06-21,6048.14,1827.37,980.9,1133.14,1393.67,30.213751665801386,16.218209234574594,18.735346734698602,23.04295204806767
2024-06-24,6808.58,1957.88,1131.08,1336.43,1572.8,28.756069547541486,16.612568259460854,19.62861565847798,23.100264666053715
2024-06-25,6360.67,1908.86,1046.84,1163.21,1440.48,30.010360543779193,16.458014643111497,18.287538891343207,22.646670869578205
2024-06-26,6281.19,1715.38,1021.52,1257.81,1503.13,27.309793207974923,16.26316032471554,20.025027104736523,23.930656452041735
2024-06-27,6124.28,1741.13,973.65,1146.45,1487.89,28.429954215026093,15.898195379701777,18.71975154630422,24.294937527350157
2024-06-28,6897.61,2051.19,1147.43,1299.4,1570.99,29.737691751200778,16.635182331271267,18.838409246101186,22.775860044276207
2024-07-01,6462.71,1880.18,1108.21,1233.13,1474.9,29.092749017053222,17.14775999541988,19.080695250135008,22.82169554258198
2024-07-02,6335.59,1861.05,1059.03,1169.69,1461.2,29.37453338994474,16.715570294163605,18.46221109636198,23.063361107647435
2024-07-03,5680.61,1630.35,961.21,1038.16,1355.29,28.700262823886874,16.92089405891269,18.275502102767135,23.858177202800405
2024-07-04,5700.67,1594.77,987.72,1070.67,1352.96,27.975132747554234,17.32638444253044,18.78147656328116,23.733350641240417
2024-07-05,5603.45,1814.17,937.25,1009.19,1193.63,32.375946961247095,16.726302545753065,18.010154458414014,21.301698061015983
2024-07-08,5699.24,1775.6,967.89,1092.18,1188.35,31.155031197142076,16.98279068788119,19.163607779282856,20.85102575080186
2024-07-09,7109.89,2150.49,1267.05,1396.61,1499.47,30.24645950921884,17.820950816398,19.643201230961377,21.08991840942687
2024-07-10,6656.55,1981.49,1172.45,1331.74,1407.03,29.7675222149612,17.613478453553267,20.006459802750673,21.137526196002433
2024-07-11,7733.84,2375.51,1331.28,1528.71,1666.38,30.71578931035553,17.213699792082586,19.766506677148737,21.54660556722146
2024-07-12,6744.62,2050.56,1155.94,1263.58,1472.8,30.402898903125752,17.138697213482747,18.734635902393315,21.836663889144237
2024-07-15,5917.7,1715.85,1027.35,1168.91,1309.51,28.995217736620642,17.36062997448333,19.752775571590316,22.128698649813273
2024-07-16,6309.88,2004.56,1136.48,1197.09,1257.23,31.768591478760293,18.011119070410214,18.97167616499838,19.92478462347937
2024-07-17,6681.79,2228.31,1179.33,1214.46,1303.58,33.34899779849412,17.649911176496115,18.175668496016787,19.509442828942543
2024-07-18,6614.68,2157.84,1152.84,1262.88,1321.22,32.62198624876789,17.428507501496668,19.092080040153114,19.974057701959882
2024-07-19,6582.63,2280.65,1119.89,1204.85,1279.0,34.64648628283832,17.01280491232228,18.303474447143465,19.429923905794492
2024-07-22,6446.6,2174.57,1103.08,1176.56,1224.94,33.73204479880867,17.111035274408213,18.25086091893401,19.001334036546396
2024-07-23,6483.71,2028.58,1105.78,1214.82,1349.19,31.28733394923585,17.054741806774206,18.736495000547528,20.808919584620533
2024-07-24,6155.99,1848.84,1030.27,1188.6,1356.07,30.033187188413237,16.736057076116108,19.308023567289744,22.028463334085988
2024-07-25,5786.12,1901.31,958.85,1058.63,1201.11,32.859843902304135,16.57155399473222,18.29602566141041,20.758470270232902
2024-07-26,5955.98,1878.53,941.19,1084.78,1323.16,31.540233513208577,15.80243721436271,18.213291515418117,22.215655526042735
2024-07-29,5761.26,1666.97,909.79,1088.23,1317.19,28.93412204969052,15.791510884771734,18.8887500303753,22.86288068929366
2024-07-30,5883.55,1654.43,861.81,1121.28,1446.94,28.119587663910394,14.647789174902906,19.057881721069762,24.592975329520442
2024-07-31,8875.13,2582.49,1466.02,1689.66,2084.38,29.0980526482429,16.51829325316925,19.038143666627985,23.485627816155937
2024-08-01,7669.24,2060.38,1197.66,1502.11,1954.47,26.86550427421753,15.616410491782759,19.58616499157674,25.48453301761322
2024-08-02,7069.53,1796.71,1056.55,1417.17,1907.28,25.414843702480933,14.945123650369968,20.04616997169543,26.978879784087482
2024-08-05,7734.15,2236.31,1234.87,1474.9,1915.58,28.914748227019132,15.966460438445077,19.069968904145902,24.767815467763103
2024-08-06,6395.44,1817.25,1052.86,1191.29,1576.56,28.41477677845465,16.462667150344622,18.627178114406515,24.651314061268657
2024-08-07,5797.63,1450.79,968.35,1088.24,1594.8,25.02384595084543,16.70251464822695,18.770428606171834,27.507791977066486
2024-08-08,6058.88,1494.83,953.64,1181.55,1651.78,24.67172150628499,15.73954262173867,19.501128921516848,27.262134255836063
2024-08-09,5498.36,1428.52,880.58,1019.04,1429.97,25.98083792258055,16.015320932059744,18.533526360587523,26.00720942244597
2024-08-12,4851.4,1175.45,763.76,935.8,1301.05,24.229088510533046,15.743084470462135,19.289277322010143,26.818031908315128
2024-08-13,4679.9,1252.59,711.01,890.86,1199.44,26.765315498194408,15.192846000982929,19.035876834975106,25.62960747024509
2024-08-14,4672.61,1181.82,683.08,887.73,1260.66,25.292502477202248,14.618810472091617,18.998589653320096,26.979782177412627
2024-08-15,5800.73,1492.49,837.13,1117.83,1569.89,25.72934785794202,14.431459488719526,19.270505608776826,27.063662676938943
2024-08-16,5784.21,1358.85,819.27,1084.14,1691.72,23.492404321419862,14.163904837479965,18.743095427033253,29.247209212666895
2024-08-19,5586.57,1434.22,807.42,1049.05,1566.03,25.672639920380487,14.45287537791525,18.77806954893611,28.032048287231703
2024-08-20,5464.28,1379.11,813.52,1078.72,1490.47,25.238640772434795,14.887963281530228,19.741301690250136,27.27660368795157
2024-08-21,4984.18,1300.06,748.1,922.76,1399.16,26.08372891829749,15.009490026443666,18.51377759230204,28.07201987087144
2024-08-22,5379.48,1477.03,782.02,979.94,1474.69,27.456743030924923,14.537092804508985,18.216258820555147,27.413244402804736
2024-08-23,4991.99,1326.81,713.7,948.49,1391.5,26.57877920428526,14.29690363963069,19.000238381887787,27.874655197626595
2024-08-26,5157.71,1390.71,843.65,975.19,1306.83,26.96371063902391,16.357065441833683,18.907422092362697,25.337407492860205
2024-08-27,5005.49,1297.56,787.43,1001.27,1295.87,25.922736834955217,15.73132700295076,20.003436227022732,25.8889739066505
2024-08-28,4832.15,1359.82,742.45,923.68,1212.52,28.141096613308775,15.364796208726966,19.11530064257111,25.092764090518717
2024-08-29,5930.68,1743.4,968.3,1181.36,1390.44,29.396291824883487,16.326964192976185,19.919469605508976,23.444866355965928
2024-08-30,8606.16,2683.76,1447.49,1630.28,1910.92,31.184175056006396,16.8192318060552,18.943175585859432,22.204095671007746
2024-09-02,6919.04,1944.1,1158.93,1399.34,1632.48,28.09782860049949,16.749867033576912,20.22448200906484,23.59402460456942
2024-09-03,5667.15,1550.89,927.49,1165.8,1374.31,27.366312873313753,16.36607465833797,20.571186575262697,24.25046099009202
2024-09-04,5442.55,1400.7,886.46,1134.7,1400.35,25.736097968783017,16.287585782399795,20.84868306216755,25.729667159695364
2024-09-05,5232.57,1346.18,801.49,1082.93,1389.49,25.726937241164478,15.317329725163736,20.69594864473863,26.554637587265915
2024-09-06,5286.66,1215.42,802.16,1155.8,1430.28,22.99031902940609,15.173285212213383,21.86257485822807,27.054510787529367
2024-09-09,5069.0,1465.16,819.08,1002.28,1206.05,28.904320378772937,16.158611165910436,19.772736239889525,23.7926612744131
2024-09-10,5166.83,1336.1,870.12,1145.55,1219.49,25.859182516165617,16.840499880971503,22.17123458677758,23.60228612127746
2024-09-11,4897.61,1415.14,817.08,1019.75,1108.34,28.89450160384351,16.683239375940513,20.82138022423182,22.630221679553905
2024-09-12,5048.47,1363.87,809.17,1061.36,1261.56,27.015511630256288,16.028024332124385,21.023399168460937,24.988957050353868
2024-09-13,5143.61,1374.49,857.11,1029.75,1246.84,26.722282599186176,16.66358841358501,20.019985963165947,24.240562562091604
2024-09-18,4697.31,1234.52,791.03,941.68,1139.19,26.281424900634615,16.8400637811854,20.04721851442634,24.251965486629583
2024-09-19,6156.38,1817.85,1054.06,1223.12,1340.08,29.527904385369325,17.121425253152015,19.86751954882577,21.76733729886719
2024-09-20,5624.5,1639.85,890.84,1100.5,1315.11,29.15548048715441,15.838563427860256,19.566183660769845,23.381811716597028
2024-09-23,5391.62,1438.76,851.05,1136.78,1353.45,26.685115048909235,15.784680671115545,21.084201037906976,25.10284478505533
2024-09-24,9547.66,3078.8,1599.47,1861.54,2002.87,32.246644727608654,16.75248175992861,19.497342804414906,20.977600794330755
2024-09-25,11378.69,3568.63,1822.1,2283.96,2483.41,31.362397604645174,16.01326690506552,20.072257878543137,21.825095859013647
2024-09-26,11430.82,3739.84,1961.23,2221.59,2300.96,32.71716289819978,17.15738678415022,19.43508864630884,20.12943953277193
2024-09-27,14224.36,4666.93,2326.47,2777.56,3023.04,32.8094198965718,16.35553374633375,19.526783630335565,21.252555475255125
2024-09-30,25432.71,8625.29,4187.85,4845.83,5308.3,33.91416015045192,16.466393081979863,19.05353381531107,20.87194011176945
2024-10-08,33777.8,11303.87,5792.63,6375.21,7019.99,33.46538258856408,17.149222270248504,18.873964556602264,20.782851458650352
2024-10-09,28892.93,10290.32,5294.48,5611.79,5195.65,35.615356421103705,18.32448284061187,19.422709984760978,17.982426842829717
2024-10-10,21036.83,7179.52,3908.14,4228.33,3778.69,34.128335875699904,18.5776088887917,20.099653797649168,17.96225952294143
2024-10-11,15363.92,4849.98,2667.49,3255.14,3038.25,31.567334378205558,17.362040416768636,21.18691063218241,19.775226634869224
2024-10-14,16053.45,5340.77,2792.31,3329.14,3067.25,33.26867433480031,17.393831232538798,20.737847627768485,19.106484898884663
2024-10-15,16044.73,4344.11,2768.17,3809.74,3429.19,27.074995964407005,17.25283005697198,23.744494298127798,21.372687480562156
2024-10-16,13467.8,3773.01,2224.26,3066.02,2948.93,28.015043288436125,16.515392268967467,22.765559334115444,21.89615230401402
2024-10-17,14677.1,3691.71,2344.59,3519.14,3414.82,25.152857172057153,15.974477246867568,23.97707994086025,23.266312827465917
2024-10-18,20643.88,6206.74,3520.62,4680.07,4157.38,30.065762831405724,17.054061542694495,22.67049605016111,20.13855922433186
2024-10-21,21482.08,6001.1,3599.66,4961.8,4720.56,27.935376835017838,16.75657105829603,23.097390941659278,21.974408437171817
2024-10-22,18866.23,4428.82,3125.84,4665.95,4574.81,23.474854276662587,16.568440011597442,24.73175615902064,24.248670773122136
2024-10-23,19020.99,4691.21,3361.68,4351.03,4262.57,24.663332455355896,17.673528034029772,22.874887164127628,22.40982199138951
2024-10-24,14947.57,3404.87,2572.32,3522.83,3545.35,22.77875266682143,17.20895102013237,23.567911038382828,23.71857097842659
2024-10-25,17482.0,4122.31,2995.9,3949.49,4183.12,23.58031117721085,17.137055256835605,22.59175151584487,23.928154673378334
2024-10-28,18367.68,3904.5,3126.64,4087.99,4788.84,21.25744786494538,17.022509102946042,22.256430861164826,26.072100559243193
2024-10-29,20345.05,4296.25,3324.82,4751.14,5185.25,21.11693016237365,16.342156937436872,23.352805719327307,25.486543409822044
2024-10-30,18196.33,3850.11,3159.57,4169.47,4539.51,21.15871716989085,17.363776102104104,22.913796353440503,24.94739323808702
2024-10-31,21831.52,5155.34,3774.54,5075.95,5185.35,23.61420551569474,17.289405410159254,23.250556992825054,23.75166731404868
2024-11-01,21904.16,4764.73,4292.57,5113.68,5063.51,21.752625985200982,19.59705371034543,23.345702368865094,23.116659118633173
2024-11-04,16674.76,3810.49,3427.77,3782.47,3598.62,22.851843144968804,20.556637696734466,22.68380474441611,21.58124014978327
2024-11-05,22692.72,5809.72,4414.63,5112.49,4825.92,25.601690762500045,19.453948226567817,22.52920760490589,21.266379702389134
2024-11-06,25263.99,6391.24,5023.24,5514.1,5541.31,25.297825086219554,19.88300343690763,21.825926941864683,21.93362964440692
2024-11-07,24686.07,6581.46,4658.15,4984.96,5398.86,26.660622772276028,18.869548696896672,20.193412722235657,21.870066802856833
2024-11-08,26328.94,6884.47,4700.8,5707.02,5806.95,26.147919361736555,17.854117940182935,21.67584414716278,22.05538848126814
2024-11-11,24472.1,6256.06,4533.28,5511.38,5349.57,25.56405049015001,18.524278668361113,22.52107502012496,21.85987307995636
2024-11-12,24886.73,6603.81,4526.85,5473.96,5540.55,26.53546689340062,18.189814411133966,21.995497198707906,22.263069515360197
2024-11-13,19550.49,5127.34,3478.13,4203.87,4476.56,26.22614573854671,17.79050039155029,21.502632414839727,22.897431215279003
2024-11-14,17893.78,4641.58,3173.36,3878.68,4081.86,25.93962818364817,17.73443062337863,21.676135506304426,22.811613868059183
2024-11-15,17801.35,4740.8,3096.8,3834.24,4056.78,26.631688046131334,17.396433416566722,21.5390405783831,22.789170484261028
2024-11-18,17255.6,4724.08,2964.23,3740.08,3820.74,27.37708338162684,17.1783652843135,21.674586800806697,22.14202925427108
2024-11-19,15318.51,4026.11,2624.78,3279.24,3592.54,26.282647594315634,17.134695215135153,21.407042852078952,23.45228093332837
2024-11-20,15839.83,3475.78,2610.05,3675.21,4119.46,21.943291058047972,16.477765228540964,23.202332348263838,26.006971034411354
2024-11-21,15844.55,3242.35,2527.22,3807.12,4219.63,20.463503223505874,15.950090094070198,24.027946517887855,26.63142847225071
2024-11-22,17541.95,3975.67,2676.76,4158.75,4609.33,22.663785953100994,15.259192963154039,23.707455556537326,26.27604114707886
2024-11-25,14645.94,3490.07,2152.62,3360.16,3813.02,23.82960738607423,14.697725103339218,22.9426038888593,26.03465533792983
2024-11-26,12788.15,2644.03,1701.87,2938.11,3799.29,20.675625481402708,13.308179838365986,22.975254434769692,29.709457583778732
2024-11-27,14293.01,3206.32,2045.29,3375.54,3845.44,22.43278357742701,14.309722024961852,23.616718941636506,26.904339953585705
2024-11-28,14607.44,2864.33,2043.58,3527.32,4230.14,19.608706248322772,13.989994139972506,24.14742076640397,28.95880455439146
2024-11-29,16724.17,3752.62,2435.71,3876.96,4673.63,22.43830336572757,14.564011248390804,23.18177822875515,27.945362908891745
2024-12-02,17500.94,3685.91,2572.13,4086.49,4956.65,21.061211569207142,14.697096270257484,23.350117193705024,28.322192979348536
2024-12-03,16771.85,3272.95,2293.47,3778.26,5075.21,19.51454371461705,13.674520103626017,22.52738964395699,30.26028732668132
2024-12-04,16221.85,3120.4,2342.13,3514.17,4930.2,19.23578383476607,14.438118956839077,21.663188847141356,30.39234119413014
2024-12-05,14591.0,2577.16,2122.52,3406.83,4491.8,17.66266876841889,14.546775409499006,23.348845178534713,30.784730313206772
2024-12-06,17453.86,3517.52,2556.01,3928.88,5154.38,20.153249768246106,14.644382388766727,22.510092323417283,29.5314618084481
2024-12-09,15899.97,3082.27,2372.95,3363.47,4837.38,19.385382488143062,14.924241995425147,21.15393928416217,30.423830988360358
2024-12-10,21482.86,4872.78,3247.11,4537.37,6043.79,22.68217546453312,15.114886937772717,21.12088427704691,28.133079115164367
2024-12-11,17323.56,3107.13,2500.11,3926.0,5356.59,17.93586306740647,14.43184888094595,22.662778320391418,30.920838441983058
2024-12-12,18209.58,3336.68,2583.81,4076.3,5717.91,18.323761448644063,14.189289374054754,22.38546962642741,31.400559485721246
2024-12-13,20148.09,4214.79,3073.16,4306.31,5826.6,20.919054858301706,15.252860196673728,21.373291463359557,28.918870225415912
2024-12-16,16878.76,3276.19,2417.91,3793.82,5087.41,19.410134393758785,14.325163696859248,22.47688811263387,30.14089897599113
2024-12-17,14980.03,3060.37,2046.3,3250.36,4535.71,20.42966536115081,13.660186261309223,21.697953875926817,30.27837727961826
2024-12-18,13517.02,2768.25,1932.82,3104.21,3990.43,20.479735918123964,14.29915765457179,22.96519499120368,29.521521755534874
2024-12-19,14382.0,3217.72,2112.87,3208.81,4109.62,22.37324433319427,14.691072173550271,22.31129189264358,28.57474621054095
2024-12-20,15037.9,3321.43,2211.33,3446.56,4298.19,22.087060028328423,14.705045252329116,22.919157595142938,28.58238184852938
2024-12-23,15176.86,3540.63,2173.47,3330.62,4285.67,23.329133957880615,14.320946493543458,21.945382641732213,28.23818629149903
2024-12-24,12924.85,3103.85,1961.13,2813.11,3547.95,24.014592045555652,15.173328897434013,21.765126868010075,27.45060871112624
2024-12-25,12690.42,2992.95,1912.69,2745.81,3578.31,23.58432581427565,15.071920393493677,21.636872538497542,28.196939108398304
2024-12-26,12606.52,3057.7,2017.23,2808.13,3406.06,24.25490936436066,16.00148177292385,22.275219489597447,27.018241354473716
2024-12-27,14214.37,3450.11,2366.81,3130.73,3849.3,24.271986728922915,16.650825889575128,22.025105579775957,27.080341935660883
2024-12-30,12603.87,3226.99,1961.83,2735.73,3425.79,25.60316791588615,15.565298594796676,21.705476175174766,27.180461239286025
2024-12-31,13314.87,3478.8,2171.94,2969.7,3416.93,26.127179611967673,16.31213823341873,22.30363495850879,25.662511162332034
2025-01-02,13826.2,3886.37,2200.79,2937.18,3470.29,28.108735588954303,15.917533378657907,21.243581027324932,25.099376545977925
2025-01-03,12512.62,3043.23,1872.33,2723.48,3536.9,24.321285230431357,14.963532817267685,21.765865182511735,28.266661978066942
2025-01-06,10466.75,2628.04,1567.44,2348.77,2812.38,25.108462512241143,14.975422170205652,22.440299042205076,26.86965868106146
2025-01-07,10649.81,2668.56,1598.36,2342.87,2930.28,25.057348440958105,15.008342871844663,21.999171816210804,27.514857072567494
2025-01-08,12322.01,3009.66,1811.41,2720.84,3469.55,24.425073506676263,14.70060485261739,22.08113773645696,28.157337966776524
2025-01-09,11005.48,2514.86,1567.99,2482.2,3216.74,22.850979693752567,14.247356771353909,22.554218443902492,29.228529786978854
2025-01-10,11326.01,2753.54,1599.84,2429.89,3286.72,24.311650793174294,14.125362771178903,21.45406899693714,29.019222126768383
2025-01-13,9534.1,2478.62,1394.07,2016.44,2650.17,25.997419787919153,14.621935998153992,21.149767676026055,27.796750610964853
2025-01-14,13392.3,3454.61,2080.84,2910.62,3561.24,25.795494425901456,15.537585030203926,21.733533448324785,26.59169821464573
2025-01-15,11786.64,2788.51,1690.6,2581.09,3377.01,23.65822660232263,14.343358242891952,21.89843755302614,28.651167762823
2025-01-16,12634.53,3057.35,1829.96,2680.25,3626.15,24.198367489728543,14.483799555662142,21.213689785057298,28.700315722072762
2025-01-17,11257.03,2654.37,1644.37,2528.75,3222.72,23.579665329132105,14.607494161426235,22.46374043597645,28.62851036196936
2025-01-20,11732.51,2921.75,1734.26,2507.32,3350.44,24.903025865735465,14.781662235958034,21.37070413747783,28.556890213603058
2025-01-21,11934.8,2850.73,1709.09,2730.6,3445.6,23.885863189998997,14.32022321278949,22.879310922679892,28.87019472467071
2025-01-22,11233.98,2987.46,1581.07,2459.48,3104.67,26.593068529586134,14.073996927179861,21.893220390280206,27.636420930071086
2025-01-23,13402.86,3451.98,2036.34,2966.85,3626.13,25.755547696536407,15.193324409864758,22.135947103827093,27.054897238350623
2025-01-24,12093.47,2964.74,1808.59,2791.48,3337.95,24.515213582205934,14.95509560117981,23.082539585412626,27.601259191944084
2025-01-27,11036.97,2829.4,1630.86,2535.89,2934.56,25.63565906222451,14.776338071046673,22.97632411794179,26.588456795660402
2025-02-05,12773.81,3460.16,2150.0,2863.06,3110.04,27.087924432882595,16.831313445244607,22.4135164058335,24.34700375220862
2025-02-06,15242.73,3718.92,2571.22,3613.78,3864.21,24.397991698337503,16.868500590117385,23.708220246635612,25.351167408987763
2025-02-07,19502.31,4873.82,3279.49,4470.49,4952.83,24.990988247033297,16.81590539787338,22.92287426463839,25.396119741712646
2025-02-10,17247.57,3849.68,2862.53,4077.67,4583.04,22.32012973421763,16.596714783589807,23.641997104519653,26.572091024996563
2025-02-11,16339.13,3378.66,2602.81,3931.73,4472.32,20.67833477057836,15.929917933206973,24.063276318873772,27.371836811384693
2025-02-12,16729.03,3548.31,2854.39,3923.22,4509.53,21.21049457141269,17.062495554135538,23.451568919417326,26.95631486105291
2025-02-13,18149.87,3764.73,3130.8,4379.0,4792.1,20.742462618189553,17.24971032850373,24.126894572798594,26.402943932931755
2025-02-14,17094.07,3609.74,3066.27,4118.6,4383.88,21.116913643152273,17.937623983053772,24.093735429888845,25.64561862681035
2025-02-17,19330.09,4309.3,3569.4,4583.04,4819.41,22.29322263890132,18.465511541850038,23.709356759332213,24.932165344289654
2025-02-18,17881.61,4001.86,3069.06,4170.69,4702.79,22.379752158782125,17.16321964297398,23.323906516247696,26.299589354649832
2025-02-19,17145.23,3636.8,3139.6,4051.4,4591.86,21.211730609621455,18.31179867520004,23.62989589524317,26.78214290505289
2025-02-20,17540.64,3259.72,3058.85,4247.05,5035.45,18.58381450163734,17.43864534019283,24.21262850158261,28.70733336982003
2025-02-21,21884.07,5046.45,3969.61,5035.81,5577.98,23.059924410770023,18.139267512852957,23.011304569945175,25.488768771074117
2025-02-24,20740.55,4550.89,3823.63,4921.14,5281.77,21.94199285939862,18.435528469592178,23.72714320497769,25.465910981145633
2025-02-25,18883.04,3779.81,3403.16,4643.48,5066.97,20.016957015395825,18.022309967039206,24.59074386327625,26.833444191189553
2025-02-26,19308.74,3864.58,3272.65,4639.91,5459.43,20.014666933212627,16.949060373696057,24.0301024302984,28.274398018721055
2025-02-27,19977.24,4282.73,3282.55,4753.56,5525.81,21.438046496913486,16.431448988949423,23.794878571814728,27.660527680500408
2025-02-28,18585.23,4203.08,2982.91,4339.09,5056.36,22.615162685638005,16.049895535325632,23.346980370972005,27.206335353396216
2025-03-03,16185.28,3560.58,2669.56,3888.4,4270.98,21.99887799284288,16.493752347812332,24.02429862195773,26.388051365191085
2025-03-04,14327.86,2977.39,2311.45,3476.95,3956.81,20.780423594312058,16.132555734073335,24.26705732747249,27.616196696505966
2025-03-05,14975.64,2908.6,2417.38,3595.67,4294.84,19.422208332999457,16.142081406871426,24.01012577759615,28.678841104620574
2025-03-06,19034.4,3974.19,3205.43,4647.8,5177.06,20.87898751733703,16.840194595048963,24.417896019837766,27.19844071785819
2025-03-07,18134.85,3406.27,3011.22,4632.27,5076.29,18.783006200768135,16.604603842877115,25.543470169314887,27.991905088820694
2025-03-10,15038.36,2925.75,2485.13,3743.84,4190.54,19.45524644974585,16.52527270260853,24.89526783505648,27.86567152269263
2025-03-11,14723.43,2874.8,2452.05,3662.44,4122.39,19.5253415814114,16.654067700257347,24.874910262078878,27.998842660983208
2025-03-12,16765.06,3096.27,2679.06,4163.0,4902.86,18.46858883893049,15.980020351850813,24.831405315578948,29.244512098376024
2025-03-13,15999.02,2951.73,2536.22,3846.18,4676.81,18.44944252835486,15.852345956189815,24.040097455969175,29.231852950993247
2025-03-14,17929.61,4508.95,2890.38,3841.71,4639.01,25.148065128020068,16.12070758928945,21.426623334249882,25.873457370238395
2025-03-17,15734.7,3189.04,2501.61,3535.6,4488.65,20.267561504191374,15.898682529695513,22.470082047957696,28.52707709711656
