date,pe_ttm,dividend_yield_ttm,erp,pe_ttm_mean,pe_ttm_std,pe_ttm_pctile,erp_mean,erp_std,erp_pctile,cn10y
2014-07-15,9.4021,3.9433,6.4788,9.488807466666666,0.7077893598128264,57.333333333333336,6.59089673674295,0.5712089481614725,32.054794520547944,4.1571
2014-07-16,9.4168,3.9338,6.4022,9.488615957446807,0.7068572525553108,59.04255319148937,6.590381171888461,0.5705131090261144,26.775956284153008,4.2171
2014-07-17,9.4143,3.934,6.3551,9.488418832891247,0.7059295021878014,58.88594164456234,6.589740078777047,0.5698673117790044,24.52316076294278,4.267
2014-07-18,9.3898,3.9462,6.348,9.488157936507937,0.7050133139595975,55.82010582010582,6.5890831763890665,0.5692316327391759,24.456521739130434,4.3019
2014-07-21,9.3604,3.9445,6.3816,9.487820844327178,0.7041131047555294,54.35356200527705,6.588520891358202,0.5685621203029617,26.01626016260163,4.3017
2014-07-22,9.5345,3.8819,6.2165,9.487943684210526,0.7031900962845995,66.3157894736842,6.587515429489666,0.5681216797820521,19.72972972972973,4.2717
2014-07-23,9.6476,3.8531,6.0686,9.488362729658792,0.7023141754785497,73.75328083989501,6.58611673560964,0.5679930558004571,17.52021563342318,4.2967
2014-07-24,9.4958,3.8248,6.2343,9.488382198952879,0.7013944166398787,62.82722513089005,6.585170991696711,0.5675215396183395,20.698924731182796,4.2967
2014-07-25,9.5249,3.8184,6.2277,9.488477545691907,0.7004806385094561,65.27415143603133,6.584212624426747,0.5670616199634132,20.64343163538874,4.2711
2014-07-28,9.6014,3.7829,6.1438,9.488771614583333,0.699591631478604,72.13541666666666,6.583035050564643,0.5667594987704722,18.181818181818183,4.2713
2014-07-29,9.661,3.7498,6.0704,9.489218961038961,0.6987374712611146,74.54545454545455,6.581668023763137,0.5666203929080471,17.599999999999998,4.2805
2014-07-30,9.7046,3.732,6.0139,9.48977694300518,0.6979176642517328,75.64766839378238,6.5801580024233415,0.5666214361336639,16.22340425531915,4.2905
2014-07-31,9.5891,3.7277,6.163,9.490033591731267,0.69703361702601,71.31782945736434,6.579051482523014,0.5662760841558538,19.098143236074268,4.2655
2014-08-01,9.4856,3.7623,6.2854,9.490022164948453,0.6961348346134714,61.855670103092784,6.5782746267491445,0.5657276687531234,23.809523809523807,4.2569
2014-08-04,9.5838,3.7508,6.1813,9.49026323907455,0.6952557007090489,71.2082262210797,6.577227200293342,0.5653477217885764,19.788918205804748,4.253
2014-08-05,9.5756,3.7456,6.1856,9.49048205128205,0.6943771864501748,70.25641025641025,6.576196602397833,0.5649597281625535,20.0,4.2576
2014-08-06,9.5449,3.7606,6.2305,9.490621227621483,0.6934941141993819,66.75191815856778,6.57528926223406,0.5644949903550355,22.04724409448819,4.2463
2014-08-07,9.4781,3.7882,6.2943,9.490589285714286,0.6926092785195188,60.71428571428571,6.574553688249153,0.5639384426761336,24.60732984293194,4.2563
2014-08-08,9.4613,3.8072,6.2982,9.49051475826972,0.6917291087809353,59.796437659033074,6.573832138149286,0.5633782858370168,24.804177545691903,4.2712
2014-08-11,9.6242,3.7506,6.109,9.490854060913705,0.6908834670712155,73.3502538071066,6.5726216377895215,0.5631427504556575,17.708333333333336,4.2815
2014-08-12,9.652,3.7589,6.079,9.491262025316455,0.6900558930038332,74.17721518987341,6.571339503665394,0.5629718367853835,17.662337662337663,4.2815
2014-08-13,9.726,3.7261,6.0267,9.491854797979798,0.6892847472783048,76.76767676767676,6.569928520495275,0.5629233466945874,16.321243523316063,4.255
2014-08-14,9.6988,3.7363,6.1006,9.492376070528968,0.6884942313529021,75.56675062972292,6.568715785300198,0.5627002544966855,18.087855297157624,4.21
2014-08-15,9.7622,3.7023,6.0434,9.493054020100503,0.6877614107830072,77.38693467336684,6.567361878637053,0.5626054666686152,16.49484536082474,4.2002
2014-08-18,9.7747,3.7126,6.0152,9.493759899749374,0.6870433500939095,77.44360902255639,6.5659424393603505,0.5625770772593202,15.938303341902312,4.2153
2014-08-19,9.7999,3.7033,5.962,9.49452525,0.6863542905361918,78.25,6.564393869003017,0.5626849000250609,15.128205128205128,4.2422
2014-08-20,9.7879,3.7785,5.9644,9.495256857855361,0.6856540990544929,77.55610972568579,6.562859357829096,0.5627813821133129,15.34526854219949,4.2523
2014-08-21,9.7211,3.8008,6.0357,9.495818656716418,0.6848931666882848,75.87064676616916,6.56151456354892,0.5626917716920269,17.091836734693878,4.2512
2014-08-22,9.7637,3.6888,5.986,9.496483374689827,0.6841727169341452,76.92307692307693,6.560050149901213,0.5627228649910344,16.030534351145036,4.256
2014-08-25,9.9361,3.6067,5.8119,9.497571534653465,0.6836745215325024,81.68316831683168,6.558151291652733,0.5632675653514428,10.913705583756345,4.2524
2014-08-26,9.9244,3.6228,5.83,9.498625432098764,0.6831584539873927,81.23456790123457,6.556307870661207,0.5637428715962907,11.39240506329114,4.2462
2014-08-27,9.8461,3.6409,5.9253,9.499481280788178,0.6825339592730334,78.81773399014779,6.554714416442365,0.5639205864880655,14.898989898989898,4.231
2014-08-28,9.7124,3.6697,6.0708,9.500004422604423,0.6817764425180587,74.93857493857494,6.553495488441251,0.5637320065103147,19.64735516372796,4.2254
2014-08-29,9.7102,3.6638,6.0623,9.500519607843136,0.6810197348626521,74.75490196078431,6.552261328922554,0.5635601021896495,19.09547738693467,4.2361
2014-09-01,9.7102,3.6527,6.0579,9.50103227383863,0.6802655046067764,74.69437652811736,6.5510223280981865,0.5633959334288974,19.047619047619047,4.2405
2014-09-02,9.7132,3.6545,6.0463,9.501549756097562,0.679516001471665,75.1219512195122,6.549760522277941,0.5632554569438118,18.5,4.249
2014-09-03,9.9673,3.5686,5.7688,9.502682968369829,0.6790766128599062,82.23844282238443,6.5478129898034325,0.5638995469123095,9.476309226932669,4.264
2014-09-04,9.9823,3.7658,5.7363,9.503847087378642,0.678662462621243,82.52427184466019,6.545794300774071,0.5646466280191407,9.203980099502488,4.2814
2014-09-05,9.9574,3.751,5.75,9.504945278450363,0.6782067586404621,81.84019370460048,6.543819625089768,0.5653337242650046,9.429280397022332,4.2928
2014-09-08,9.9567,3.4364,5.7507,9.506036473429951,0.6777500602024858,81.64251207729468,6.541856457700932,0.5660073301160701,9.653465346534654,
2014-09-10,9.7355,3.5251,5.9783,9.506589397590362,0.6770264828927987,75.18072289156626,6.54046496027451,0.565999581168726,17.28395061728395,4.2934
2014-09-11,9.6877,3.6658,6.0287,9.507024759615385,0.6762704186007717,71.875,6.539204455446247,0.5658709801665889,18.7192118226601,4.2937
2014-09-12,9.6677,3.6728,6.0644,9.507410071942447,0.6755047728358233,71.22302158273382,6.53803785973262,0.5656639933900465,20.884520884520885,4.2793
2014-09-15,9.5539,3.6864,6.2073,9.507521291866029,0.6747000915531829,63.8755980861244,6.537227227723472,0.5652069963224657,25.49019607843137,4.2597
2014-09-16,9.4543,3.7356,6.3138,9.507394272076372,0.6738994829656845,55.60859188544153,6.536680950883071,0.5646234410377521,29.82885085574572,4.2634
2014-09-17,9.577,3.6943,6.2409,9.50756,0.6731052921738043,66.66666666666666,6.535959533929699,0.5641231523752235,27.31707317073171,4.2008
2014-09-18,9.4843,3.7306,6.3999,9.507504750593824,0.6723063579089498,57.482185273159146,6.53562848883498,0.5634763251992767,34.306569343065696,4.1438
2014-09-19,9.5134,3.7173,6.4805,9.507518720379148,0.6715093751081066,59.47867298578199,6.535494681823244,0.5627986168684318,40.04854368932039,4.031
2014-09-22,9.3704,3.7618,6.6609,9.507194562647754,0.6707482148324609,49.40898345153664,6.535798326661444,0.5621506374262206,56.17433414043583,4.011
2014-09-23,9.3296,3.7949,6.7275,9.506775707547169,0.6700121538249033,47.16981132075472,6.536261374181586,0.5615501531348753,62.56038647342995,3.9911
2014-09-24,9.3864,3.7867,6.6112,9.506492470588237,0.6692488530318793,50.35294117647059,6.5364419491835575,0.5608852127969347,51.08433734939759,4.0425
2014-09-25,9.323,3.8078,6.7237,9.506061737089201,0.668521864770926,46.009389671361504,6.53689208872879,0.5602857130605434,62.25961538461539,4.0025
2014-09-26,9.276,3.8188,6.7713,9.505522950819671,0.6678311859764582,41.92037470725995,6.537454218012414,0.5597309406078992,68.34532374100719,4.0092
2014-09-29,9.1118,3.8822,6.9823,9.504603037383177,0.6673213507756636,27.570093457943923,6.5385184423712355,0.5594832352577478,82.77511961722487,3.9925
2014-09-30,8.9796,3.9446,7.154,9.503379254079254,0.6670237932126556,19.58041958041958,6.539987372103046,0.5596216256925738,89.02147971360382,3.9824
2014-10-03,9.0353,3.9159,7.0853,9.502290697674418,0.6666291225484733,23.02325581395349,6.541285735502801,0.559586484954184,86.90476190476191,
2014-10-06,9.1189,3.8728,6.9838,9.501401160092808,0.6661107706099292,28.306264501160094,6.542336838268827,0.5593364496110587,82.42280285035629,
2014-10-07,9.1683,3.8538,6.9247,9.500630092592594,0.6655319046335632,32.407407407407405,6.5432429121117925,0.5589825795400123,78.19905213270142,
2014-10-08,9.0927,3.8828,7.0048,9.499687990762125,0.6650512769088828,26.78983833718245,6.544334063619803,0.5587712256404802,83.68794326241135,3.993
2014-10-09,9.1953,3.8322,6.8737,9.4989866359447,0.6644449444802532,35.944700460829495,6.545110870073529,0.558340534420542,75.0,4.0014
2014-10-10,9.0212,3.908,7.0719,9.497888275862069,0.6640751062809737,21.839080459770116,6.546350373908651,0.5582670127290804,86.58823529411764,4.0131
2014-10-13,9.032,3.8972,7.0764,9.496819724770642,0.6636874055392987,22.93577981651376,6.547594621857222,0.5582010582527158,86.61971830985915,3.9953
2014-10-14,8.9928,3.9159,7.2185,9.495666361556065,0.6633649027670576,20.59496567505721,6.5491658288317955,0.5584893630856645,90.86651053864169,3.9015
2014-10-15,9.0106,3.9004,7.2765,9.494558904109589,0.6630115164262753,21.689497716894977,6.550865207736393,0.5589407254750743,92.5233644859813,3.8215
2014-10-16,8.9209,3.9418,7.398,9.493252164009112,0.6628203795334988,15.489749430523919,6.552839880911834,0.5597815735946815,95.1048951048951,3.8116
2014-10-17,8.982,3.9156,7.3224,9.492090227272726,0.6625142027773957,20.227272727272727,6.554629555607388,0.5603576857334223,93.72093023255815,3.811
2014-10-20,9.0097,3.9189,7.355,9.490996371882087,0.6621602846530985,21.99546485260771,6.556486563599018,0.5610303394672252,94.89559164733178,3.7441
2014-10-21,8.9988,3.9212,7.3803,9.489882805429863,0.6618240804473683,21.266968325791854,6.558393539146242,0.5617773559799837,94.9074074074074,3.7323
2014-10-22,9.1232,3.8743,7.1682,9.489055079006771,0.6613056804313867,29.79683972911964,6.559801868155142,0.5618912424959649,88.45265588914549,3.7929
2014-10-23,9.0891,3.9814,7.1914,9.488154279279279,0.6608325841569037,27.7027027027027,6.561257163389808,0.5620599102840451,88.47926267281106,3.8108
2014-10-24,9.062,3.8798,7.2338,9.487196629213482,0.6603980210549988,26.06741573033708,6.562803238876268,0.5623366619922099,90.57471264367815,3.8013
2014-10-27,8.9994,3.9085,7.3363,9.486102914798208,0.6600606034586084,21.300448430493272,6.56457731401646,0.5629088153870341,93.80733944954129,3.7756
2014-10-28,9.1248,3.8423,7.2167,9.485294630872483,0.6595428012175106,30.42505592841163,6.5660695856091,0.5631271234262445,89.24485125858124,3.7424
2014-10-29,9.2581,3.7904,7.0838,9.4847875,0.6588935362225786,42.1875,6.567251618518668,0.5630264060999702,84.47488584474885,3.7176
2014-10-30,9.1768,3.8071,7.1282,9.484101559020045,0.6583195098395862,36.30289532293987,6.568529405264639,0.5630202312935426,86.33257403189066,3.7688
2014-10-31,9.2987,3.7546,6.9983,9.483689555555557,0.657645585809986,47.55555555555556,6.56950615661631,0.5627523166957101,80.22727272727272,3.7559
2014-11-03,9.2488,3.7671,7.1115,9.483168736141906,0.6570089842170069,41.019955654102,6.5707351675990395,0.5627047694531169,85.4875283446712,3.7007
2014-11-04,9.2377,3.7776,7.184,9.482625663716815,0.6563831319696566,40.707964601769916,6.572122644595422,0.5628225748778101,87.78280542986425,3.6412
2014-11-05,9.1535,3.8055,7.3131,9.481899116997793,0.6558401742584906,33.11258278145696,6.573795279709201,0.5632857028940426,93.00225733634312,3.6117
2014-11-06,9.127,3.8107,7.3342,9.481117400881057,0.6553287256163245,30.616740088105725,6.575507902953101,0.5638045032849404,93.69369369369369,3.6223
2014-11-07,9.0831,3.8281,7.4464,9.480242637362638,0.654873488349083,27.472527472527474,6.57746496384534,0.5646784480524843,95.50561797752809,3.5631
2014-11-10,9.1422,3.7991,7.4251,9.479501315789474,0.6543461267515547,32.01754385964912,6.579365490832234,0.5654680842407237,95.2914798206278,3.5132
2014-11-11,9.1497,3.7932,7.4312,9.478779649890592,0.6538114613585616,33.260393873085334,6.581271160875115,0.5662671671072436,95.30201342281879,3.4981
2014-11-12,9.1938,3.7733,7.3209,9.478157423580786,0.6532327474291899,38.209606986899566,6.582922118105304,0.566710789444667,92.1875,3.556
2014-11-13,9.2018,3.7623,7.275,9.477555337690632,0.6526479852961795,39.433551198257085,6.584463494234246,0.5670187073375879,90.20044543429844,3.5924
2014-11-14,9.2127,3.7453,7.208,9.476979565217391,0.6520548908407772,40.43478260869565,6.585849130913726,0.5671488538222541,87.33333333333333,3.6466
2014-11-17,9.1034,3.7894,7.324,9.476169197396963,0.6515791364589224,27.9826464208243,6.587485829071345,0.567582649073516,92.46119733924611,3.6609
2014-11-18,9.0106,3.8747,7.491,9.47516147186147,0.6512331153334621,21.753246753246753,6.589484754228267,0.5685414704785764,96.23893805309734,3.607
2014-11-19,8.9456,3.8642,7.5633,9.474017710583153,0.6509938261075765,15.550755939524837,6.591634456757564,0.5697496316474749,96.46799116997794,3.6154
2014-11-20,8.942,3.869,7.5311,9.472871120689655,0.6507597914682877,15.517241379310345,6.593703764121535,0.5708234345837122,96.0352422907489,3.6521
2014-11-21,8.9958,3.865,7.4649,9.471845161290323,0.6504352247990451,20.43010752688172,6.595618481123465,0.5716534711155911,94.94505494505493,3.6514
2014-11-24,9.2105,3.7778,7.3805,9.471284334763947,0.6498494975904426,40.987124463519315,6.5973397125245095,0.5722054276604059,93.64035087719299,3.4767
2014-11-25,9.1796,3.7836,7.3721,9.470659743040684,0.6492933628285538,37.687366167023555,6.599035030440211,0.5727243571477528,93.21663019693655,3.5216
2014-11-26,9.289,3.7782,7.2426,9.470271581196581,0.6486535421631099,48.504273504273506,6.600440194129206,0.5728868500055443,87.99126637554585,3.5228
2014-11-27,9.2527,3.7966,7.2834,9.469807675906182,0.6480393588371489,43.60341151385928,6.601928123989492,0.5731477069781987,89.76034858387798,3.5243
2014-11-28,9.2632,3.7951,7.2705,9.469368085106384,0.6474195848878338,45.1063829787234,6.603381541111252,0.5733705334935179,88.26086956521739,3.5249
2014-12-01,9.007,3.8959,7.588,9.468386411889595,0.6470820118087413,21.443736730360936,6.605517372909277,0.5745772833095019,96.74620390455532,3.5145
2014-12-02,9.1553,3.8621,7.3673,9.46772309322034,0.646556461378744,34.53389830508475,6.607166253054494,0.5750459435908877,92.85714285714286,3.5553
2014-12-03,9.0558,3.8967,7.4188,9.46685221987315,0.6461497014641903,25.36997885835095,6.608919241708804,0.5756590501582365,93.73650107991361,3.6238
2014-12-04,9.292,3.8296,7.0986,9.466483333333333,0.645517606002294,49.789029535864984,6.609974588170639,0.5754865966219265,81.03448275862068,3.6633
2014-12-05,9.3668,3.8017,6.9001,9.466273473684211,0.6448539421830248,54.315789473684205,6.610598513787476,0.5750245428321084,70.3225806451613,3.7759
2014-12-08,9.3732,3.7863,6.8769,9.46607794117647,0.644190314339668,54.83193277310925,6.611169976204241,0.574539401002541,68.6695278969957,3.7918
2014-12-09,9.0922,3.8812,7.2452,9.465294129979036,0.6437418853671297,28.09224318658281,6.612527642208087,0.5746717657879002,87.36616702355461,3.7532
2014-12-10,9.1021,3.8729,7.2754,9.464534309623431,0.6432822450314032,28.451882845188287,6.613944036134992,0.5748729105262502,88.24786324786325,3.7111
2014-12-11,9.0257,3.9064,7.3513,9.463618162839248,0.6429224959897217,22.755741127348646,6.615516223691208,0.5752660320149503,92.32409381663112,3.7282
2014-12-12,8.9998,3.9167,7.3601,9.462651875,0.6426005287409533,20.625,6.617100444491865,0.5756769705435097,92.5531914893617,3.7513
2014-12-15,8.9353,3.957,7.4101,9.46155550935551,0.6423814399261085,14.553014553014554,6.618784095352817,0.5762227488898927,93.63057324840764,3.7815
2014-12-16,8.8119,4.0163,7.5961,9.460207676348547,0.6423952026543767,8.921161825726141,6.62085467989656,0.5773634255880117,96.82203389830508,3.7522
2014-12-17,8.8297,4.0303,7.5877,9.458902277432713,0.6423694916674069,9.730848861283643,6.622898750340753,0.5784599322101687,96.40591966173362,3.7377
2014-12-18,8.9237,3.9878,7.4447,9.457796487603307,0.642165557526086,14.669421487603307,6.624632508251427,0.5790783634110348,94.09282700421942,3.7614
2014-12-19,9.0096,3.9407,7.3887,9.45687237113402,0.6418252674985102,22.268041237113405,6.62624107139195,0.5795276116963998,92.63157894736842,3.7106
2014-12-22,9.1872,3.8896,7.1817,9.456317489711935,0.6412810536706915,39.300411522633745,6.627408001914236,0.5794769201701354,82.14285714285714,3.703
2014-12-23,9.1345,3.905,7.2871,9.455656673511294,0.6407879346224652,32.238193018480494,6.6287910040066595,0.5796550475282614,88.0503144654088,3.6604
2014-12-24,9.1214,3.9024,7.3657,9.454971721311477,0.6403094920378427,31.147540983606557,6.630332654625892,0.5800264863195382,91.63179916317992,3.5975
2014-12-29,9.3227,3.8348,7.1052,9.454701226993866,0.6396823532391143,52.3517382413088,6.631324026954439,0.5798259667903732,79.12317327766179,3.6213
2014-12-30,9.1975,3.8795,7.2512,9.454176326530613,0.6391346914118331,40.816326530612244,6.632615435231617,0.5799108415741956,85.625,3.6213
2014-12-31,9.2593,3.8646,7.1781,9.453779429735233,0.6385439533907564,46.02851323828921,6.633749498775835,0.5798402805396885,81.4968814968815,3.6219
2015-01-02,9.38,3.8217,7.0391,9.453629471544716,0.6379033509934444,56.70731707317073,6.634590474919453,0.5795320464131017,76.55601659751036,
2015-01-05,9.3587,3.8445,7.0601,9.453436916835699,0.6372703745826562,54.96957403651116,6.63547144702107,0.5792547986918448,77.01863354037268,3.6251
2015-01-06,9.2634,3.8849,7.1599,9.453052226720647,0.6366823348350376,46.558704453441294,6.636554977089207,0.5791458585070332,80.99173553719008,3.6353
2015-01-07,9.3426,3.8447,7.0629,9.452829090909091,0.636058231279152,54.34343434343434,6.637434038992117,0.5788716347227655,76.90721649484537,3.6408
2015-01-08,9.4019,3.8174,6.9946,9.452726411290323,0.6354208266523648,58.46774193548387,6.638168948376907,0.5785022243166231,73.04526748971193,3.6415
2015-01-09,9.4396,3.7988,6.9589,9.4527,0.6347815209313337,61.56941649899397,6.638827533698514,0.5780903232233897,71.04722792607802,3.6348
2015-01-12,9.4572,3.7834,6.9369,9.452709036144578,0.6341439018168687,62.24899598393574,6.639438337932739,0.5776550011100656,69.67213114754098,3.6371
2015-01-13,9.5292,3.7513,6.9105,9.452862324649297,0.6335174039801116,67.13426853707415,6.639992656260074,0.5771939573995645,67.89366053169734,3.5836
2015-01-14,9.4862,3.7691,7.0005,9.452929,0.6328853220758099,64.2,6.640728385533013,0.5768341660840562,73.46938775510205,3.5411
2015-01-15,9.5969,3.7324,6.8736,9.453216367265469,0.6322860366852997,73.05389221556887,6.641202665806876,0.5763420886948073,64.76578411405295,3.5464
2015-01-16,9.5085,3.7699,7.0152,9.453326494023905,0.6316607653994986,65.13944223107569,6.641962822990196,0.5760024126970701,75.20325203252033,3.5017
2015-01-19,9.2844,3.8276,7.2958,9.452990656063617,0.631077420313539,48.111332007952285,6.6432890647285525,0.5761694085955194,88.23529411764706,3.475
2015-01-20,9.3971,3.7932,7.1705,9.452879761904763,0.6304559463002485,57.738095238095234,6.644356293342463,0.5760735166346866,81.57894736842105,3.4711
2015-01-21,9.5796,3.7201,6.9716,9.453130693069307,0.6298566159861319,72.27722772277228,6.645017391739751,0.5756788811109241,71.31313131313132,3.4672
2015-01-22,9.6462,3.6927,6.9147,9.453512252964428,0.6292923392739171,75.09881422924902,6.645561106675759,0.5752254787334259,67.33870967741935,3.4521
2015-01-23,9.7859,3.6457,6.7668,9.454167850098619,0.6288443753224399,80.6706114398422,6.645805048111019,0.5746721707059244,56.941649899396374,3.452
2015-01-26,9.7663,3.6412,6.8052,9.454782283464567,0.6283774500453498,80.11811023622047,6.646125118295535,0.5741392427868166,60.24096385542169,3.4341
2015-01-27,9.7129,3.657,6.8647,9.455289390962673,0.6278639208534392,78.38899803536346,6.646563144110575,0.5736469530607152,63.727454909819635,3.4309
2015-01-28,9.7168,3.6468,6.8148,9.455802156862745,0.6273547377955835,78.62745098039215,6.646899617822354,0.5731223073368643,60.6,3.4767
2015-01-29,9.6014,3.6792,6.9185,9.456087084148727,0.6267736171787256,72.89628180039139,6.647441734353645,0.5726783540782343,67.66467065868264,3.4966
2015-01-30,9.5619,3.6963,6.9563,9.45629375,0.6261786619485601,69.3359375,6.6480569898629005,0.5722733941714625,70.5179282868526,3.5019
2015-02-02,9.5399,3.6941,7.0094,9.456456725146198,0.6255789230197168,67.05653021442495,6.648775365628582,0.5719307777361936,74.35387673956262,3.4729
2015-02-03,9.6061,3.6864,6.9568,9.45674785992218,0.6250048729189752,73.34630350194551,6.649386525617413,0.5715274935192244,70.63492063492063,3.4533
2015-02-04,9.6733,3.6589,6.8788,9.457168349514564,0.624470547991599,75.92233009708738,6.649840809725102,0.571052422470759,64.55445544554456,3.4589
2015-02-05,9.713,3.6389,6.8937,9.457664147286822,0.6239665993513254,78.48837209302324,6.6503227448837485,0.5705906528719251,65.81027667984189,3.4018
2015-02-06,9.6588,3.6545,6.9208,9.458053191489363,0.6234254983917017,75.24177949709865,6.650856230594036,0.570153967891726,67.65285996055226,3.4325
2015-02-09,9.5963,3.6807,6.9971,9.458320077220078,0.6228530077699124,71.81467181467181,6.651537812817277,0.5697992310035092,73.22834645669292,3.4236
2015-02-10,9.6058,3.733,6.9805,9.458604238921001,0.6222862761316545,72.83236994219652,6.652184103951231,0.569425579397888,71.90569744597249,3.4299
2015-02-11,9.5328,3.7661,7.0946,9.458746923076923,0.6216961339368876,65.57692307692308,6.6530515861003465,0.5692036106422144,78.82352941176471,3.3955
2015-02-12,9.6117,3.6527,7.0175,9.459040499040308,0.6211352878610584,73.51247600767753,6.653764792389778,0.5688744430121723,75.53816046966732,3.3865
2015-02-13,9.723,3.614,6.9297,9.459546168582376,0.6206473786423253,79.3103448275862,6.654303728342142,0.568449194036249,68.359375,3.3552
2015-02-16,9.746,3.6081,6.9232,9.460093881453155,0.6201800036614631,79.92351816443595,6.654827892614379,0.5680187193084854,67.05653021442495,3.3374
2015-02-17,9.7702,3.5989,6.8979,9.4606856870229,0.6197357464475575,80.72519083969466,6.655300795547036,0.5675669800435966,65.1750972762646,3.3373
2015-02-18,9.8137,3.5942,6.8525,9.461358095238095,0.619336537392034,82.47619047619048,6.655683706623644,0.5670821284504808,60.970873786407765,
2015-02-23,9.8705,3.5973,6.7939,9.462135931558935,0.6190041612894984,83.84030418250951,6.655951567657318,0.5665649743985837,57.36434108527132,
2015-02-24,9.8513,3.6078,6.8136,9.462874383301708,0.6186484581494819,82.73244781783681,6.65625649692684,0.566059155119103,58.80077369439072,
2015-02-25,9.8531,3.6087,6.8001,9.463613446969697,0.6182951645000796,82.76515151515152,6.656534187087214,0.5655477493114195,57.52895752895753,3.349
2015-02-26,9.7272,3.595,6.9211,9.464111720226843,0.617816588439874,78.63894139886578,6.657043947805734,0.5651217496344365,67.2447013487476,3.3594
2015-02-27,9.6979,3.6091,6.937,9.464552830188678,0.6173168433292819,75.66037735849058,6.657582324829185,0.5647113113224745,69.23076923076923,3.3745
2015-03-02,9.7084,3.6168,6.9121,9.465012052730698,0.6168258987317723,76.64783427495291,6.658070842439878,0.5642790735977816,66.21880998080614,3.3883
2015-03-03,9.5951,3.649,7.0198,9.465256578947368,0.6162716628396319,70.11278195488721,6.658763810174668,0.5639601730759684,76.0536398467433,3.4022
2015-03-04,9.4761,3.6864,7.166,9.465276923076923,0.6156934542286668,59.66228893058161,6.6597336690462265,0.5638563251878738,82.02676864244742,3.3869
2015-03-05,9.3768,3.9156,7.2277,9.465111235955055,0.6151285856753475,52.80898876404494,6.66081757425797,0.5638631554555437,85.1145038167939,3.4369
2015-03-06,9.3515,3.9294,7.2182,9.464898878504673,0.6145730222984583,51.02803738317757,6.661879255068907,0.5638498824879313,84.57142857142857,3.4753
2015-03-09,9.3642,3.952,7.1868,9.464711007462688,0.6140148358681169,51.865671641791046,6.6628772032531876,0.5637775398332094,82.88973384030417,3.4922
2015-03-10,9.2637,3.992,7.272,9.46433668528864,0.6135040721391227,43.01675977653631,6.664033033987052,0.5638658525444121,87.28652751423151,3.5228
2015-03-11,9.1859,4.0139,7.4396,9.463819144981413,0.613050957379163,35.87360594795539,6.665501910816622,0.5643399564277384,94.50757575757575,3.4466
2015-03-12,9.2501,4.0139,7.3695,9.46342263450835,0.6125510472898711,40.63079777365491,6.666832720058935,0.5646349809613191,92.43856332703214,3.4412
2015-03-13,9.2893,3.7971,7.2772,9.463100185185185,0.6120293928277892,46.666666666666664,6.667984356436182,0.5647235813191226,87.54716981132076,3.4879
2015-03-16,9.2928,3.8496,7.2309,9.4627853974122,0.6115072383691738,47.689463955637706,6.669044461226321,0.5647191869532603,84.7457627118644,3.5301
2015-03-17,9.2775,3.8573,7.236,9.462443542435425,0.6109945975332015,44.83394833948339,6.670110167126272,0.5647223933667431,85.15037593984962,3.5428
2015-03-18,9.3572,3.8279,7.1351,9.462249723756905,0.6104484051233198,51.74953959484346,6.6709825683136525,0.5645511007605132,79.9249530956848,3.5519
2015-03-19,9.5304,3.7888,6.9579,9.462375,0.6098940595685944,64.52205882352942,6.6715198668748625,0.5641586363058108,69.28838951310861,3.5348
2015-03-20,9.5106,3.8044,7.0188,9.462463486238532,0.6093377619621035,62.56880733944954,6.672168988619021,0.5638307070077844,74.39252336448598,3.4958
2015-03-23,9.6447,3.7884,6.8751,9.462797252747253,0.6088293671375892,73.62637362637363,6.672547591252195,0.5633725646261805,61.38059701492538,3.4933
2015-03-24,9.407,3.7955,7.1463,9.462695246800731,0.6082772657322144,56.12431444241316,6.673429811752657,0.5632182365987594,80.07448789571696,3.4841
2015-03-25,9.4188,3.7754,7.1134,9.462615145985401,0.6077249023247583,57.11678832116789,6.674247600206648,0.5630135853117018,78.62453531598513,3.5037
2015-03-26,9.5278,3.7812,6.9516,9.462733879781421,0.6071775284212512,64.11657559198542,6.674762168666375,0.562617678566512,67.90352504638219,3.544
2015-03-27,9.4803,3.7837,6.9804,9.462765818181818,0.6066257593028724,60.36363636363637,6.675328164650327,0.5622500680123306,70.18518518518519,3.5678
2015-03-30,9.6518,3.7322,6.7759,9.46310889292196,0.6061284350945543,74.22867513611615,6.675514064530826,0.561746798736552,53.23475046210721,3.5849
2015-03-31,9.6844,3.7238,6.6776,9.463509782608696,0.6056522664061059,75.90579710144928,6.675517913120252,0.5612283500208831,43.91143911439114,3.6483
2015-04-01,9.7671,3.6957,6.6387535839706775,9.46405877034358,0.6052418657510418,80.83182640144665,6.675450207173384,0.5607135425744613,40.699815837937386,3.5997
2015-04-02,9.857,3.6633,6.601274566298064,9.464768050541515,0.6049253632460512,83.5740072202166,6.675313854892362,0.5602069543212453,38.60294117647059,3.5438
2015-04-08,10.2669,3.5265,6.0462383757512015,9.466213333333334,0.6053367426204754,90.63063063063062,6.674159587958159,0.5603398809108397,14.678899082568808,3.6938
2015-04-09,10.5534,3.4399,5.771619231716793,9.468168705035971,0.6065439399935743,92.08633093525181,6.672506583642698,0.5611549665129116,7.6923076923076925,3.704
