date,hsi_close,hstech_close,vhsi_close,up_count,down_count,southbound_net_buy_100mn,short_ratio,hstech_hsi_ratio,advance_line,advance_line_ma20,southbound_ma20,breadth_z,vhsi_z,relative_z,southbound_z,short_z,hk_sentiment_z
2024-04-17,16251.84,3340.22,22.98,41.0,37.0,10.3209,0.2123,0.20552872782404943,4.0,-8.736842105263158,45.33848421052632,-0.17514201884831265,-0.5499526363357692,-0.2699400919047913,1.74393106678256,1.5099525656473072,0.4517697770681989
2024-04-18,16385.87,3356.82,22.45,52.0,28.0,60.7259,0.209,0.2048606512806461,24.0,-7.631578947368421,47.12273684210526,-0.07737179999606748,-0.7877821366042701,-0.3816709306514848,1.810893508174237,1.3494019736342364,0.3826941229113302
2024-04-19,16224.14,3278.06,22.49,21.0,58.0,67.9573,0.2109,0.2020483057961778,-37.0,-6.684210526315789,47.36367894736843,0.006502171285780901,-0.7608642990797423,-0.8573917738639935,1.7726963414465284,1.3971934734038969,0.3116271826384941
2024-04-22,16511.69,3336.35,22.74,68.0,13.0,26.5681,0.1834,0.20205987394385433,55.0,-4.105263157894737,45.68787368421053,0.2348382973397696,-0.6377899043043138,-0.8455531168133066,1.6156580458553218,0.29490191201596344,0.1324110468186869
2024-04-23,16828.93,3449.1,22.89,66.0,15.0,21.3571,0.1848,0.20495064154405537,51.0,-4.894736842105263,44.50784210526316,0.16275314809448274,-0.5623731013338499,-0.34170954877796766,1.5010064814153279,0.3486511861471229,0.2216656331090232
2024-04-24,17201.27,3573.59,23.6,71.0,9.0,18.1791,0.1866,0.2077515206726015,62.0,1.736842105263158,38.44326315789474,0.7542477398202114,-0.22569105354468286,0.1458768216247111,1.0795167089820512,0.4182958834216935,0.4344492200607969
2024-04-25,17284.54,3554.3,23.47,58.0,20.0,17.0953,0.1677,0.20563463071623544,38.0,4.473684210526316,42.4035947368421,0.9889932594529987,-0.2854342145021502,-0.22422128129944038,1.3186325276107222,-0.3484703620948879,0.28989998583344845
2024-04-26,17651.15,3718.27,24.11,71.0,10.0,10.8616,0.1577,0.21065313024930385,61.0,7.105263157894737,40.79245789473685,1.2074106119652364,0.02020648701209624,0.6561733639575846,1.191991151879282,-0.750284337547233,0.46509945545339326
2024-04-29,17746.91,3713.32,24.06,55.0,24.0,25.1191,0.1624,0.20923755177661915,31.0,11.105263157894736,38.95184210526316,1.5340579348516563,-0.0038103230156218415,0.40228412228089644,1.0552144577518048,-0.5527947859938859,0.4869902811749699
2024-04-30,17763.03,3700.67,22.92,33.0,48.0,29.6073,0.1295,0.20833551483052162,-15.0,9.368421052631579,38.678915789473685,1.352908294643558,-0.5509128854897845,0.23995644573165592,1.0232907252005838,-1.8560235182114408,0.041843812374914524
2024-05-02,18207.13,3865.48,23.57,,,,0.1552,0.2123058384270338,,6.777777777777778,38.94827222222223,1.1060510184832824,-0.23353506732679036,0.9406316541991235,1.0272832913674512,-0.8048978101469518,0.407106617315223
2024-05-03,18475.92,3971.29,24.02,,,,0.1545,0.21494410021260107,,10.294117647058824,38.49105294117648,1.39213209043928,-0.013507964638412612,1.3886754523983669,0.9845746874240339,-0.8248849417413363,0.5853978647763863
2024-05-06,18578.3,4007.78,23.97,49.0,30.0,46.4854,0.128,0.21572372068488507,19.0,10.777777777777779,38.935183333333335,1.4078806898274931,-0.037867069142961264,1.4979102372728335,1.0011466906738167,-1.8536177219452379,0.4030905653371889
2024-05-07,18479.37,3922.54,22.94,44.0,36.0,19.5465,0.1334,0.21226589434596527,8.0,10.38888888888889,37.612855555555555,1.3495931625830788,-0.5432079995541869,0.8767819883108685,0.9034937838162723,-1.6021961888552039,0.1968929492601658
2024-05-08,18313.86,3872.01,22.04,18.0,62.0,16.4685,0.1307,0.21142511737012296,-44.0,5.611111111111111,37.13576666666667,0.9216759808809235,-0.978940868359756,0.7213483327707793,0.8626215247894242,-1.6713850609134253,-0.028936018166410893
2024-05-09,18537.81,3947.41,21.86,72.0,7.0,-37.9735,0.1309,0.21293831364114746,65.0,6.5,33.837555555555554,0.9874264757414511,-1.0553134335790724,0.978998738808342,0.6386951721773277,-1.6282404450563341,-0.01568669838165713
2024-05-10,18963.68,3962.32,22.27,68.0,12.0,59.6621,0.1213,0.20894256810914338,56.0,11.0,33.521350000000005,1.3573138875158586,-0.8434375700924499,0.26728202535398776,0.6126008573503352,-1.9467391059399184,-0.11059598116243734
2024-05-13,19115.06,4018.69,22.39,53.0,25.0,80.7248,0.1181,0.21023684989741073,28.0,16.333333333333332,34.88043888888889,1.7761255085750063,-0.7766738324497666,0.49500975584203355,0.6970970612050941,-2.00983722897588,0.03634425283929747
2024-05-14,19073.71,4041.45,21.82,31.0,50.0,-1.1295,0.1158,0.21188588900638627,-19.0,17.27777777777778,31.228844444444444,1.8104144506735675,-1.048302871777609,0.7837466430605393,0.4495726137465105,-2.0355673667869136,-0.00802730621678105
2024-05-16,19376.53,4072.15,22.01,59.0,19.0,36.4556,0.1255,0.21015888809812697,40.0,23.72222222222222,28.22397777777778,2.271074748859804,-0.9437130952000176,0.47005335961063033,0.24604758232594748,-1.6428552157550194,0.08012147596826895
2024-05-17,19553.61,4112.59,21.75,53.0,24.0,54.6683,0.1207,0.21032382255757376,29.0,25.11111111111111,30.687722222222224,2.298958321263499,-1.0608104133532936,0.4964380531065646,0.4098349095606753,-1.7768714788633502,0.07350987834281905
2024-05-20,19636.22,4135.38,21.56,55.0,24.0,22.794,0.1204,0.21059959605260076,31.0,25.5,28.580394444444444,2.2495148478231877,-1.1410329796141152,0.5426233037077492,0.265105622435769,-1.748288767334705,0.03358440540357717
2024-05-21,19220.62,3980.63,21.93,6.0,74.0,4.263,0.1208,0.20710206018328234,-68.0,23.77777777777778,25.041822222222223,2.0520944724700896,-0.9473960507108571,-0.09343761638519314,0.02338468386004709,-1.6978117010912308,-0.13263324237142887
2024-05-22,19195.6,3992.59,21.44,37.0,39.0,15.1348,0.127,0.20799506136823023,-2.0,20.61111111111111,24.40663888888889,1.7665072607451373,-1.176062316907072,0.06958523479662264,-0.020112693464695797,-1.4541818895706424,-0.16285288088013009
2024-05-23,18868.71,3896.19,21.21,7.0,75.0,32.1228,0.1354,0.20648947384320393,-68.0,14.0,25.004733333333334,1.2452372799496136,-1.2724876533050746,-0.20621981030620695,0.021061743032483492,-1.144982556894785,-0.27147819950479385
2024-05-24,18608.94,3799.47,21.64,5.0,74.0,23.0786,0.1293,0.20417444518602348,-69.0,6.722222222222222,25.276927777777775,0.6870381848869312,-1.0482681417664155,-0.6295985218129606,0.039740071440436536,-1.3392491859102313,-0.4580675186324479
2024-05-27,18827.35,3864.48,21.26,63.0,17.0,40.7457,0.1278,0.20525883887004812,46.0,7.166666666666667,26.59083888888889,0.7150677608824149,-1.2203200163336252,-0.4259200660256808,0.1307242390905692,-1.3710443690524752,-0.43429849028775946
2024-05-28,18821.16,3854.57,20.67,31.0,44.0,38.4697,0.1398,0.2047998104261374,-13.0,3.0555555555555554,28.12462222222222,0.39870487441520647,-1.486524445076378,-0.5081388463955221,0.23700172973039493,-0.9446743980076451,-0.46072621706678873
2024-05-29,18477.01,3765.24,21.48,11.0,69.0,62.2651,0.1342,0.20377972410038206,-58.0,-1.8888888888888888,30.18828888888889,0.019382824346432802,-1.0778238949302177,-0.6936169053359352,0.3802204152656321,-1.126468940511041,-0.4996613002330258
2024-05-30,18230.19,3752.76,21.61,14.0,66.0,40.5097,0.1567,0.2058541353655667,-52.0,-3.9444444444444446,30.79397777777778,-0.13836515733159452,-1.0040535141020912,-0.3032144261455139,0.42054346920663066,-0.3430087505942028,-0.27361967579335433
2024-05-31,18079.61,3690.76,22.15,22.0,59.0,90.7152,0.1204,0.20413935920077922,-37.0,-5.684210526315789,33.947726315789474,-0.27168141257589984,-0.7341353716433522,-0.6217525633479906,0.6402042880337012,-1.5815814719159305,-0.5137893062898944
2024-06-03,18403.04,3784.04,22.04,70.0,11.0,31.2774,0.1335,0.2056203757640042,59.0,-2.45,33.81421,-0.019764344634811744,-0.7819099317171507,-0.340252083310353,0.6262289713764136,-1.1156543817760731,-0.326270354012395
2024-06-04,18444.11,3796.17,21.48,54.0,27.0,81.0074,0.1663,0.20582017782370632,27.0,-2.05,35.54031,0.011480345314709019,-1.0464461912432603,-0.30077356619738593,0.7439039852884304,0.018476198496163266,-0.11467184566826871
2024-06-05,18424.96,3807.73,21.43,32.0,49.0,70.96,0.1695,0.2066615069992011,-17.0,-3.3,38.11098500000001,-0.08639864798619352,-1.0601213456804355,-0.13984323442776797,0.9197508451085336,0.1290382254352733,-0.047514831510118045
2024-06-06,18476.8,3840.66,21.43,44.0,35.0,33.7076,0.1766,0.2078639158295809,9.0,-0.65,38.97294,0.12244315038374406,-1.0495596538469076,0.08982394257232888,0.9722102432738218,0.37487413066851316,0.10195836261030004
2024-06-07,18366.95,3772.47,20.84,31.0,49.0,33.1119,0.15,0.20539447213609224,-18.0,-4.8,42.527210000000004,-0.20611652604491668,-1.3217512534026241,-0.38289638791385844,1.212557860305646,-0.5541333612504767,-0.250467933661246
2024-06-11,18176.34,3755.42,21.22,7.0,74.0,94.6033,0.1696,0.2066103516989669,-67.0,-10.95,44.27427,-0.6918902808602374,-1.12400489833893,-0.14748458052885416,1.3199247579990452,0.1345095510804365,-0.10178909012970798
2024-06-12,17937.84,3691.28,21.26,15.0,64.0,63.2532,0.1887,0.20578174406729016,-49.0,-14.8,43.40069,-0.9903980113141863,-1.093295478836149,-0.30661508333838233,1.2422684708829284,0.8031515387329364,-0.06897771277457054
2024-06-13,18112.63,3739.14,20.58,60.0,19.0,36.949,0.1911,0.20643826987025074,41.0,-11.8,45.304615,-0.744875242309847,-1.4055920778413669,-0.17793106520293472,1.359124988603715,0.8808783793952373,-0.01767900347103928
2024-06-14,17941.78,3707.62,19.95,21.0,58.0,53.4674,0.1791,0.20664727802927024,-37.0,-15.65,46.155204999999995,-1.0431872843814924,-1.6817286279943866,-0.13642078281247402,1.3996406354252502,0.4533490006496865,-0.2016694118226833
2024-06-17,17936.12,3709.35,20.08,26.0,53.0,34.8305,0.1862,0.20680894195623134,-27.0,-18.45,45.163315,-1.252387396287653,-1.5933541124233586,-0.10418677531033067,1.3128001415329804,0.7010250492739827,-0.18722061864287576
2024-06-18,17915.55,3697.21,19.3,34.0,44.0,54.1044,0.1913,0.20636876903025586,-10.0,-20.5,46.728835,-1.3969007376149496,-1.9248715118826063,-0.19017000259027056,1.4033358135822835,0.8758020317541778,-0.24656088135027304
2024-06-19,18430.39,3832.32,20.24,79.0,2.0,21.9036,0.1703,0.207934829376915,77.0,-13.25,47.610865000000004,-0.8139298022467728,-1.4605270134619068,0.11965775953649295,1.444356901491088,0.12627947504730722,-0.11683253592675828
2024-06-20,18335.32,3767.88,20.12,16.0,64.0,69.4865,0.1859,0.20549845871247407,-48.0,-15.55,50.32845,-0.9882580427455805,-1.495403297874219,-0.3634835861771059,1.6069740461979043,0.6806912253681724,-0.11189593104616577
2024-06-21,18028.52,3701.4,19.66,1.0,80.0,42.1961,0.1731,0.20530803415920995,-79.0,-16.1,50.832115,-1.0226116501833842,-1.681842099313247,-0.3995181480955421,1.6151160980771486,0.22013015871011135,-0.2537451281609826
2024-06-24,18027.71,3677.51,20.15,39.0,37.0,-19.531,0.1632,0.2039920766420139,2.0,-12.55,48.701634999999996,-0.7347676331087039,-1.435622389146385,-0.6593221634800099,1.44868770871529,-0.1361805295698186,-0.30344100131792545
2024-06-25,18072.9,3655.46,19.27,50.0,30.0,2.9085,0.178,0.20226195021274945,20.0,-13.85,46.809775,-0.8322846249944909,-1.807895089620784,-0.9985380440249378,1.3038384186430474,0.39766401598988,-0.3874430648014571
2024-06-26,18089.93,3689.68,18.86,48.0,31.0,35.1151,0.1647,0.20396319941536534,17.0,-12.35,46.642045,-0.7077315291584841,-1.9543183742550025,-0.6526307784369136,1.2775500283479002,-0.08520490431754478,-0.42446711156400896
2024-06-27,17716.47,3588.86,20.12,4.0,77.0,33.7582,0.155,0.20257195705465028,-73.0,-13.1,45.2167,-0.7625540617826434,-1.3691894445854524,-0.9257076785312042,1.1687420089509797,-0.4369320758253374,-0.4651282503547316
2024-06-28,17718.61,3554.45,19.21,35.0,43.0,33.9255,0.1428,0.20060546510138208,-8.0,-10.9,44.88749,-0.5826549910639199,-1.7481256876911926,-1.3072809471231128,1.1351751394752962,-0.8770820417383179,-0.6759937056282493
2024-07-02,17769.14,3539.13,20.12,36.0,44.0,55.1559,0.1548,0.1991728356014979,-8.0,-9.45,43.109525000000005,-0.46356816971962933,-1.3274094668913061,-1.5723710865167042,1.0062101298235262,-0.4352227430208644,-0.5584722672649955
2024-07-03,17978.57,3626.93,19.94,62.0,14.0,33.8979,0.1541,0.20173628937117913,48.0,-10.0,43.24055,-0.5052883175501243,-1.390463743981092,-1.0511978552408026,1.006450887727035,-0.4586851463443392,-0.4798368350778647
2024-07-04,18028.28,3649.67,19.81,41.0,35.0,8.836,0.1559,0.20244138653271418,6.0,-11.05,39.63198,-0.5870141259093676,-1.4300813486368489,-0.9037236542314827,0.7573723007476476,-0.3904660951299347,-0.5107825846319971
2024-07-05,17799.61,3596.8,19.54,13.0,69.0,3.034,0.1741,0.20207184314712515,-56.0,-13.0,36.235679999999995,-0.7405976266107853,-1.5281973615434885,-0.9699413655834865,0.5244737692414344,0.28190898940546505,-0.4864707190181721
2024-07-08,17524.06,3566.63,20.39,14.0,66.0,20.1143,0.1975,0.203527607186919,-52.0,-16.05,35.556015,-0.9807802451174462,-1.1452123121202555,-0.6750791190884654,0.47587510510115283,1.1406132201126364,-0.2369166702224756
2024-07-09,17523.23,3600.9,19.81,42.0,35.0,33.6398,0.1979,0.20549293708979452,7.0,-14.8,35.582409999999996,-0.8727426252234867,-1.3828154756662172,-0.28026994933245397,0.4752881904554853,1.1448938377154951,-0.18312920441023545
2024-07-10,17471.67,3600.49,19.79,33.0,47.0,7.9015,0.1999,0.2060758931458756,-14.0,-12.15,31.247320000000002,-0.6531023539614814,-1.375719612767197,-0.16243589835998176,0.1780679514809311,1.2072442961986358,-0.16118912348181866
2024-07-11,17832.33,3696.49,20.53,77.0,5.0,4.2358,0.1699,0.2072914756512469,72.0,-6.1,28.29645,-0.158516444846577,-1.0457455114512288,0.08251665071525666,-0.024434875102012074,0.09728312224267646,-0.20977941168837697
2024-07-12,18293.38,3782.08,21.13,72.0,10.0,1.6447,0.161,0.20674582827230395,62.0,-5.05,26.531235000000002,-0.0721668821793443,-0.7803934798640539,-0.027900659748973686,-0.14552533636278797,-0.2322158296081473,-0.2516404375526614
2024-07-15,18015.94,3672.58,21.5,9.0,73.0,44.8963,0.213,0.203851700216586,-64.0,-6.4,26.10268,-0.1825077713485425,-0.6162542936181534,-0.6131502632332756,-0.17447073836167262,1.680466441049739,0.018816674897618936
2024-07-16,17727.98,3622.84,21.06,10.0,71.0,56.4925,0.217,0.20435718000584388,-61.0,-8.1,27.18578,-0.32153683231782026,-0.8029606171756896,-0.5076840408238213,-0.0988364080246961,1.7988852821487509,0.013573476761344683
2024-07-17,17739.41,3640.88,20.81,55.0,25.0,-3.2606,0.1683,0.20524245169371474,30.0,-6.1,24.31753,-0.15513113524769764,-0.9057950264651272,-0.32537202127837417,-0.29760318857309104,0.012595336149935873,-0.3342612070828709
2024-07-18,17778.41,3613.13,20.99,50.0,25.0,22.0138,0.1754,0.20323133508564603,25.0,-8.7,24.32304,-0.36984542808506027,-0.8220046166219822,-0.7335889146495901,-0.295971664720011,0.2728962781677549,-0.3897028691817777
2024-07-19,17417.68,3536.54,20.36,5.0,76.0,56.3082,0.2189,0.203043114812076,-71.0,-9.85,23.664125000000002,-0.4636890045984664,-1.0885248308859623,-0.7676983870560253,-0.3407888367945517,1.848977788312844,-0.16234465420443236
2024-07-22,17635.88,3610.71,21.1,65.0,16.0,33.9961,0.1866,0.204736593807624,49.0,-3.45,23.254125000000002,0.07195366680242603,-0.7607748492285594,-0.41744134941941063,-0.3680889679429356,0.6630522322418193,-0.16225985350933209
2024-07-23,17469.36,3545.09,20.14,9.0,72.0,0.8534,0.2027,0.2029318761534481,-63.0,-6.7,24.273345,-0.20043523511757783,-1.1705728399703839,-0.7852304012021851,-0.29481386580544666,1.241943932133068,-0.24182168199250506
2024-07-24,17311.05,3491.2,20.33,19.0,62.0,-0.8005,0.2066,0.20167465289511613,-43.0,-9.85,24.087895,-0.46404886243363286,-1.0789911916582087,-1.0371718303719801,-0.3067113519958528,1.3701993694683487,-0.30334477339826516
2024-07-25,17004.97,3421.26,20.8,14.0,68.0,-42.8708,0.1654,0.2011917692298193,-54.0,-13.4,20.1886,-0.7599262041994919,-0.8682256034228504,-1.1276110818309795,-0.5813957148207654,-0.13261335830532797,-0.693954392515883
2024-07-26,17021.31,3443.73,21.15,39.0,39.0,80.8045,0.186,0.20231874044947185,0.0,-9.75,22.540915000000002,-0.44863281308448616,-0.7113994697281939,-0.8892648661632441,-0.4117431750598535,0.6186296918919141,-0.36848212642877265
2024-07-29,17238.34,3466.6,20.79,51.0,27.0,6.8746,0.154,0.2010982495994394,24.0,-8.15,21.18837,-0.3113958030654858,-0.8636189117954697,-1.1320828403774759,-0.506225122425921,-0.5531386397603836,-0.6732922634849472
2024-07-30,17002.91,3414.04,20.74,5.0,76.0,-3.2584,0.2009,0.20079151157066644,-71.0,-11.3,18.267655,-0.5771902259623511,-0.8799795285691,-1.185208363184465,-0.7119485434719133,1.1625160088485957,-0.4383621304678467
2024-07-31,17344.6,3516.87,20.59,77.0,4.0,21.0068,0.1599,0.2027645491968682,73.0,-10.05,17.6231,-0.4682762488589487,-0.9395161508876,-0.7743360487428731,-0.7540052878142502,-0.34255198395677466,-0.6557371440520894
2024-08-01,17304.96,3476.58,19.62,29.0,53.0,77.0828,0.1913,0.20090078220348387,-24.0,-11.55,21.03544,-0.5939629043871064,-1.3516142318036368,-1.1494845816043395,-0.5059731629026157,0.8100189913392232,-0.5582031778716952
2024-08-02,16945.51,3385.6,21.55,12.0,67.0,-17.3421,0.1867,0.19979333758618065,-55.0,-11.5,20.016635,-0.5868491865050589,-0.5051633914846289,-1.3640474542705219,-0.5767948999072754,0.6371698991552716,-0.4791370066024426
2024-08-05,16698.36,3339.42,26.06,29.0,53.0,12.7275,0.1773,0.1999849086976206,-24.0,-10.1,19.647295,-0.4642854331076358,1.4569184645541415,-1.31228156903504,-0.6006291943353759,0.28852777549536623,-0.12634999128570878
2024-08-06,16647.34,3342.52,23.68,38.0,43.0,54.839,0.1819,0.20078402916021418,-5.0,-10.7,20.707255000000004,-0.5138128304162412,0.4155736296859799,-1.1395019417291579,-0.5214015075597533,0.45725747579190484,-0.26037703484545355
2024-08-07,16877.86,3382.42,22.11,68.0,12.0,107.2278,0.2162,0.20040573864222122,56.0,-7.2,25.67357,-0.21002208788371537,-0.27121243383636867,-1.206802947810875,-0.15963517480973852,1.7098139931143774,-0.027571730245264003
2024-08-08,16891.83,3366.68,22.81,32.0,45.0,-55.9056,0.2222,0.19930818626519445,-13.0,-11.45,22.6665,-0.5765412908322642,0.036280632619219585,-1.4166192292322208,-0.37758352406759155,1.9013372885897488,-0.08662522458462166
2024-08-09,17090.23,3436.8,21.57,64.0,13.0,20.9144,0.1815,0.20109735211287386,51.0,-12.0,23.629984999999998,-0.62145719381304,-0.5083280546214207,-1.0448305138804599,-0.3059110189592282,0.4095330515637149,-0.4141987459420868
2024-08-12,17111.65,3429.84,21.09,36.0,40.0,39.9085,0.2121,0.2004388822819541,-4.0,-9.0,23.380595,-0.35832055060182855,-0.7168788260210215,-1.1696260884176528,-0.32300139785403054,1.5162115448231286,-0.21032306361428094
2024-08-13,17174.06,3429.69,21.06,45.0,35.0,17.6172,0.2205,0.19970175951405783,10.0,-5.45,21.43683,-0.047495112565906016,-0.7264821263703696,-1.307712195113091,-0.46423359437551975,1.7977142692308419,-0.14964175183880885
2024-08-14,17113.36,3395.7,20.23,28.0,46.0,-9.5414,0.1734,0.1984239214274695,-18.0,-7.85,21.122790000000002,-0.2573073054488025,-1.0866932603162855,-1.5494413634635844,-0.48539764601533303,0.088572130709338,-0.6580534889069335
2024-08-15,17109.14,3384.38,19.46,39.0,40.0,60.8601,0.1951,0.19781122838436066,-1.0,-9.15,23.065105,-0.37040419264456076,-1.4139428385022494,-1.6527651647471149,-0.3403315145857915,0.8733992093266647,-0.5808089002306105
2024-08-16,17430.16,3459.09,19.26,58.0,19.0,43.385,0.1814,0.1984542884287924,39.0,-3.65,22.418945,0.11506808519331256,-1.4866406883271224,-1.5074878214720129,-0.38682851931236667,0.3729696471693199,-0.5785838593497739
2024-08-19,17569.57,3517.09,19.65,55.0,24.0,-56.5649,0.1852,0.20018076708764074,31.0,-4.55,17.890895,0.0351861563169486,-1.3036445404205967,-1.1535991130910301,-0.7203648088747039,0.5097079834640753,-0.5265428645210614
2024-08-20,17511.08,3498.08,19.66,24.0,55.0,16.4484,0.2193,0.19976380668696617,-31.0,-2.95,18.670645,0.1768605401637137,-1.28820421024719,-1.2269614445583379,-0.6591006376998748,1.7356853410452597,-0.25234408225928584
2024-08-21,17391.01,3434.39,19.91,23.0,53.0,2.5763,0.2318,0.1974807673619876,-30.0,-2.3,18.839485000000003,0.23403736252339327,-1.169844602132623,-1.6620054546619503,-0.6435104776327014,2.1510324895129487,-0.21805813647818653
2024-08-22,17641.0,3508.61,19.23,53.0,27.0,-0.7543,0.2012,0.1988895187347656,26.0,1.7,20.94531,0.5893740526445915,-1.4528781877060295,-1.3701570414515654,-0.4839327438278825,1.0440239984578605,-0.3347139843766051
2024-08-23,17612.1,3468.94,19.09,24.0,56.0,24.9958,0.2076,0.19696345126361992,-32.0,0.1,18.154875,0.4441915378899293,-1.4984688750443973,-1.728951733669444,-0.6900508052206731,1.26365404193494,-0.44192516682192906
2024-08-26,17798.73,3502.96,19.22,65.0,11.0,-0.3747,0.2012,0.1968095476475007,54.0,1.6,17.79241,0.5765777383749325,-1.4283494754624606,-1.7370963783150288,-0.7138406285762976,1.027459322533777,-0.4550498842890155
2024-08-27,17874.67,3501.29,18.58,62.0,19.0,26.3001,0.1789,0.1958799798821461,43.0,7.3,19.270335,1.0825755013225065,-1.6849624836383936,-1.8912358319601859,-0.5999723933504235,0.22696039524237616,-0.573326962476824
2024-08-28,17692.45,3445.46,18.83,20.0,59.0,24.3894,0.1911,0.19474182490271275,-39.0,1.7,19.439465,0.5759295940364606,-1.560695182025313,-2.076880798953423,-0.5847299786916559,0.6628369785514681,-0.5967078774164927
2024-08-29,17786.32,3461.22,18.75,52.0,27.0,-16.7522,0.165,0.19460011964251175,25.0,4.15,14.747715000000003,0.79292303531226,-1.5778972398274627,-2.069855710654623,-0.9338987395013808,-0.2766584726333946,-0.8130774254609202
2024-08-30,17989.07,3560.61,19.28,60.0,18.0,12.414,0.124,0.19793185528768303,42.0,9.0,16.23552,1.2214731152964022,-1.3404490211582565,-1.424767492487668,-0.8171171552058221,-1.7365785317751032,-0.8194878170660896
2024-09-02,17691.97,3486.4,19.35,11.0,70.0,108.929,0.1495,0.19706115260199966,-59.0,7.25,21.045595000000002,1.0566673433574276,-1.3000180721782608,-1.5726452260929928,-0.4512925246749611,-0.8167905944180084,-0.616815814801359
2024-09-03,17651.49,3496.49,18.3,33.0,45.0,23.9175,0.1613,0.19808469426660297,-12.0,6.9,19.499519999999997,1.0186847268309882,-1.7246878951904925,-1.3681181912599845,-0.5663158503090392,-0.3912956826127975,-0.606346578508265
2024-09-04,17457.34,3482.84,18.98,17.0,59.0,-33.7717,0.1646,0.19950576662882205,-42.0,2.0,12.449545,0.5746326669179594,-1.424840913369236,-1.094186820119285,-1.0950393769874447,-0.27150744848604097,-0.6621883784088094
2024-09-05,17444.3,3487.8,18.03,44.0,35.0,-14.4772,0.1726,0.19993923516564152,9.0,3.1,14.520965,0.6710257797955979,-1.8012395323246486,-1.0068312368681698,-0.9322849445876815,0.01752072667087984,-0.6103618414628045
2024-09-06,17444.3,3487.8,18.03,,,,,0.19993923516564152,,0.5789473684210527,14.184468421052634,0.44132580219159145,-1.779037651706013,-1.0008858974790278,-0.9523507924521408,,-0.8227371348613975
2024-09-09,17196.96,3436.75,19.06,9.0,71.0,53.2472,0.1474,0.19984636819530896,-62.0,-2.473684210526316,14.886505263157897,0.1639472028649779,-1.340562086714863,-1.0122565884743915,-0.8941049285134143,-0.8910483161636006,-0.7948049434002582
2024-09-10,17234.09,3450.73,18.78,25.0,53.0,84.9925,0.1401,0.20022699196766408,-28.0,-4.473684210526316,18.432573684210524,-0.017929045230792362,-1.4433521259856545,-0.9357335730595283,-0.6216876309847559,-1.147915937139475,-0.8333236624800412
2024-09-11,17108.71,3450.92,19.25,21.0,60.0,-53.8782,0.1757,0.2017054471085196,-39.0,-5.578947368421052,16.09905789473684,-0.11841285320541621,-1.2402249602071036,-0.6556533426502611,-0.7957069474014782,0.14142366327508285,-0.5337148880378353
2024-09-12,17240.39,3475.25,18.93,49.0,31.0,28.1286,0.1649,0.20157606643469203,18.0,-4.578947368421052,14.376347368421053,-0.026829431244005816,-1.3607611450362715,-0.6771090400605831,-0.9221175015433166,-0.2501996070365247,-0.6474033449841404
2024-09-13,17369.09,3479.8,18.62,67.0,15.0,2.1766,0.1551,0.20034440491701064,52.0,-3.8947368421052633,12.207484210526315,0.03585801833082836,-1.4745898185762445,-0.9041739473848287,-1.0807894543655194,-0.6048425474355227,-0.8057075498862574
2024-09-16,17422.12,3497.45,18.2,43.0,34.0,,0.2138,0.200747670203167,9.0,-5.052631578947368,16.02817222222222,-0.07051166258406943,-1.6294029212264334,-0.8242800575843687,-0.7855170874994464,1.5229503396261874,-0.3573522778536261
2024-09-17,17660.02,3536.57,18.65,72.0,6.0,,0.171,0.20025855010356727,66.0,0.05263157894736842,16.00345294117647,0.39941401810826876,-1.4334662177045654,-0.9117090305324189,-0.7837233302431794,-0.033084931626880164,-0.5525138983997551
2024-09-19,18013.16,3651.56,19.34,70.0,11.0,23.6275,0.1467,0.20271623635164512,59.0,4.7368421052631575,17.24175882352941,0.8288240739489825,-1.1455854170353632,-0.4467918154916779,-0.6861012444905746,-0.9143271425063014,-0.472796309114987
2024-09-20,18258.57,3703.84,18.89,75.0,5.0,30.7961,0.147,0.2028548785583975,70.0,7.052631578947368,19.09766470588235,1.0371033765995639,-1.3180726222867463,-0.4192078911742682,-0.5419339615900282,-0.8987844523616616,-0.4281791101626281
2024-09-23,18247.11,3698.27,18.55,38.0,39.0,76.3647,0.1458,0.2026770266634004,-1.0,8.68421052631579,22.119364705882354,1.1800783299688296,-1.4432878385768977,-0.4513787539292153,-0.30905255169997314,-0.9376209461404809,-0.39225235207554754
2024-09-24,19000.56,3915.58,21.85,77.0,5.0,-38.9512,0.1314,0.20607708404383868,72.0,9.631578947368421,19.850158823529412,1.258414946871255,-0.11021561377497888,0.19351390868354656,-0.48197639690797267,-1.4506834344499666,-0.1181893179156233
2024-09-25,19129.1,3924.45,22.14,48.0,34.0,-48.4741,0.1432,0.20515601884040546,14.0,8.105263157894736,15.451676470588234,1.1104510418422462,0.007207004105770431,0.01814670317885138,-0.8173095959561663,-1.015470549011716,-0.13939507916820287
2024-09-26,19924.58,4209.71,27.32,69.0,11.0,54.0267,0.141,0.2112822453472043,58.0,13.210526315789474,17.195047058823526,1.5661964117473008,2.0798193631966924,1.1796541610303337,-0.6799501298333542,-1.0889339831414588,0.6113571645999027
2024-09-27,20632.3,4453.24,31.24,74.0,6.0,-20.946,0.1305,0.2158382729991324,68.0,15.473684210526315,16.94835294117647,1.753956469924791,3.5213064813572412,2.019822026239753,-0.6961315697492075,-1.4582260001569247,1.0281454815231306
