date,close,pe_ttm,yield_10y,free_turn,amt,pct_chg,fund_eq,fund_all
2003-08-08,1471.272,35.932300567627,2.975,,55.93953356,-1.08231308,36.6612,36.661181
2003-08-11,1474.413,36.0446014404297,2.9402,,36.38653754,0.21348874,,
2003-08-12,1479.283,36.0833015441895,2.9035,,33.66786634,0.33030094,,
2003-08-13,1465.827,35.685001373291,2.8305,,38.32808678,-0.90962987,,
2003-08-14,1455.899,35.4935989379883,2.8604,,60.228369,-0.67729684,,
2003-08-15,1450.203,35.3508987426758,2.8604,,55.01424369,-0.39123593,,
2003-08-18,1445.089,35.132999420166,2.8604,,37.9483238,-0.35264029,,
2003-08-19,1449.712,35.2751007080078,2.8873,,37.40258096,0.31991109,,
2003-08-20,1441.664,34.8568992614746,2.8358,,42.74520614,-0.55514475,,
2003-08-21,1441.09,34.9287986755371,2.858,,44.59391164,-0.0398151,,
2003-08-22,1438.883,34.923999786377,2.8825,,42.31810067,-0.15314796,36.9843,36.984323
2003-08-25,1422.176,34.8354988098145,2.8483,,45.26771681,-1.161109,,
2003-08-26,1425.212,35.4035987854004,2.8856,,39.31834803,0.21347569,51.2278,51.227849
2003-08-27,1425.362,35.6642990112305,2.8531,,35.88760815,0.01052475,,
2003-08-28,1415.693,35.4147987365723,2.9125,,40.64544875,-0.67835399,,
2003-08-29,1421.983,35.787899017334,2.831,,46.51512159,0.44430537,,
2003-09-01,1449.816,37.1095008850098,2.8366,,75.21634486,1.95733704,,
2003-09-02,1446.512,37.0200996398926,2.9039,,82.53647539,-0.22789099,,
2003-09-03,1447.85,37.0540008544922,2.8351,,64.36390511,0.09249837,,
2003-09-04,1447.425,37.0521011352539,2.9013,,60.53828727,-0.02935387,,
2003-09-05,1431.533,36.6441993713379,2.9126,,68.68727894,-1.09794981,37.9689,37.968858
2003-09-08,1425.727,36.5144004821777,3.0028,,49.38644957,-0.40557919,,
2003-09-09,1420.074,36.3596992492676,2.9273,,49.10830023,-0.39649947,,
2003-09-10,1423.177,36.4376983642578,2.8804,,42.21440608,0.21850974,,
2003-09-11,1423.96,36.4584999084473,2.9241,,36.98296701,0.05501775,,
2003-09-12,1409.162,35.9803009033203,2.9758,,77.23812494,-1.03921458,,
2003-09-15,1397.54,35.6806983947754,2.7846,,54.90225177,-0.82474549,,
2003-09-16,1406.104,35.8986015319824,2.9086,,51.66490998,0.61279105,,
2003-09-17,1389.822,35.4870986938477,3.024,,46.89274264,-1.15795133,,
2003-09-18,1390.485,35.5010986328125,3.018,,44.6328194,0.04770395,,
2003-09-19,1391.37,35.5248985290527,3.0789,,42.0640066,0.06364686,,
2003-09-22,1381.443,35.2582015991211,3.1364,,38.98377918,-0.71346946,,
2003-09-23,1390.174,35.4907989501953,3.3278,,46.43057198,0.63202029,,
2003-09-24,1394.229,35.5914993286133,3.128,,45.75963839,0.2916901,,
2003-09-25,1376.291,35.1306991577148,3.2146,,37.90629057,-1.28658922,,
2003-09-26,1370.843,34.9964981079102,3.0704,,36.56181295,-0.39584652,,
2003-09-29,1355.335,34.6082000732422,3.5568,,37.54180507,-1.1312747,,
2003-09-30,1367.161,34.9141006469727,3.2369,,45.14469154,0.8725518,12.4376,21.172251
2003-10-08,1371.685,35.0429992675781,3.2024,,30.1561912,0.3309047,,
2003-10-09,1369.174,34.9846000671387,3.0988,,36.8724059,-0.18305952,,
2003-10-10,1404.008,35.890998840332,3.1277,,85.84679533,2.54416166,,
2003-10-13,1399.658,35.7163009643555,3.4612,,61.12852822,-0.30982729,,
2003-10-14,1388.172,35.3869018554688,3.4475,,45.39976675,-0.82062904,,
2003-10-15,1383.098,35.2551002502441,3.2226,,47.72950999,-0.36551667,,
2003-10-16,1365.505,34.7304992675781,3.3946,,44.63240874,-1.27199953,,
2003-10-17,1370.582,34.8536987304688,3.3422,,38.93038824,0.37180384,,
2003-10-20,1359.498,34.5475006103516,3.4005,,37.59461605,-0.80870754,,
2003-10-21,1364.301,34.4129981994629,3.1024,,47.87531285,0.35329217,,
2003-10-22,1398.01,34.8977012634277,3.2566,,103.7794829,2.47078907,,
2003-10-23,1386.653,34.4757995605469,3.5915,,71.22411367,-0.81236901,,
2003-10-24,1381.83,34.3935012817383,3.9011,,62.22542416,-0.34781593,13.6205,18.357826
2003-10-27,1369.463,33.8692016601562,3.1761,,57.8954893,-0.89497261,,
2003-10-28,1369.325,33.8036003112793,3.4101,,67.8975476,-0.01007694,,
2003-10-29,1361.487,33.1603012084961,3.441,,93.7846274,-0.57239881,,
2003-10-30,1344.633,32.3714981079102,3.4781,,59.85314885,-1.2379112,,
2003-10-31,1348.303,32.2985000610352,3.3235,,65.98744655,0.27293693,12.8413,12.841338
2003-11-03,1364.055,32.6811981201172,3.315,,67.5850983,1.16828339,,
2003-11-04,1389.545,33.307201385498,3.2792,,157.40351617,1.86869298,,
2003-11-05,1385.11,33.2248001098633,3.2197,,93.46963512,-0.31916922,,
2003-11-06,1356.79,32.5555000305176,3.2523,,107.78479931,-2.04460296,,
2003-11-07,1335.205,32.023998260498,3.423,,93.7041852,-1.59088731,,
2003-11-10,1340.097,32.1539001464844,3.531,,55.48321466,0.36638569,,
2003-11-11,1343.616,32.2342987060547,3.702,,59.06508379,0.26259293,,
2003-11-12,1317.792,31.6161994934082,3.2513,,62.0065157,-1.92197771,,
2003-11-13,1319.608,31.646900177002,3.627,,54.56608533,0.13780627,,
2003-11-14,1331.051,31.9197998046875,3.6561,,49.40258695,0.86715146,,
2003-11-17,1328.103,31.8514003753662,3.5571,,39.07009492,-0.22147912,,
2003-11-18,1316.562,31.7667007446289,3.7474,,93.85899847,-0.86898381,,
2003-11-19,1338.87,32.3064002990723,3.7764,,67.67137465,1.69441318,,
2003-11-20,1376.506,33.2086982727051,3.7358,,132.79890928,2.81102721,,
2003-11-21,1361.559,32.8586006164551,3.7608,,132.13181209,-1.08586523,,
2003-11-24,1404.008,33.8922004699707,3.7557,,123.367248,3.11767613,,
2003-11-25,1408.415,33.9910011291504,3.7882,,175.02878792,0.3138871,,
2003-11-26,1411.909,34.0775985717773,3.9439,,114.68125152,0.24808029,,
2003-11-27,1389.103,33.5293006896973,3.9439,,102.17130292,-1.61525991,,
2003-11-28,1397.225,33.7294998168945,3.933,,84.51705659,0.58469386,,
2003-12-01,1432.703,34.5989990234375,3.8123,,125.84203039,2.53917587,,
2003-12-02,1435.314,34.6773986816406,3.9896,,133.36005095,0.18224294,,22.946604
2003-12-03,1445.026,34.9247016906738,3.8603,,147.97767736,0.67664636,31.3191,31.31907
2003-12-04,1452.809,35.1064987182617,3.948,,133.68886968,0.53860623,,
2003-12-05,1451.118,35.252799987793,3.5479,,106.3374101,-0.1163952,6.8435,25.717235
2003-12-08,1436.663,34.9188003540039,3.8465,,91.8633078,-0.9961285,,
2003-12-09,1443.366,35.0842018127441,3.7795,,78.74664948,0.46656732,20.3505,20.35051
2003-12-10,1469.422,35.7359008789062,3.8946,,142.27133362,1.80522473,,
2003-12-11,1470.023,35.763500213623,3.6811,,137.53307727,0.04090044,,
2003-12-12,1470.792,35.7952995300293,3.8544,,108.09049651,0.05231211,,
2003-12-15,1470.357,35.7818984985352,3.8466,,82.11120001,-0.0295759,,
2003-12-16,1466.337,35.7083015441895,3.72,,113.6539599,-0.27340299,,
2003-12-17,1453.995,35.4028015136719,3.8502,,121.89970119,-0.84168919,,
2003-12-18,1457.301,35.5075988769531,3.6396,,104.24715509,0.22737355,,
2003-12-19,1446.285,35.2728004455566,3.796,,169.5831165,-0.75591796,,
2003-12-22,1492.963,36.4548988342285,3.739,,196.73211092,3.22744134,,
2003-12-23,1500.64,36.6520004272461,3.6918,,174.59588266,0.51421234,,
2003-12-24,1513.825,36.9651985168457,3.7619,,155.6622452,0.87862512,,
2003-12-25,1512.597,36.9565010070801,3.9065,,151.61349343,-0.08111902,,
2003-12-26,1514.775,37.0177001953125,3.7904,,121.43883685,0.14399077,,
2003-12-29,1496.427,36.5410003662109,3.8508,,104.47007003,-1.211269,,
2003-12-30,1511.691,36.9387016296387,3.7711,,115.47472687,1.02002971,,42.537455
2003-12-31,1497.044,36.5801010131836,3.3602,,111.49813605,-0.96891494,,
2004-01-02,1517.193,37.1133003234863,3.1524,,125.31961031,1.34591902,,
2004-01-05,1568.353,38.4564018249512,3.8984,,214.6433483,3.37201661,,
2004-01-06,1574.523,38.5887985229492,4.2513,,240.71373,0.39340633,,
2004-01-07,1587.204,38.8716011047363,3.7457,,230.81933933,0.80538677,,
2004-01-08,1610.126,39.4006004333496,3.8526,,221.09284268,1.44417479,,
2004-01-09,1581.466,38.6748008728027,3.8937,,250.29921845,-1.77998492,,
2004-01-12,1618.518,39.5830993652344,3.7339,,185.16250786,2.34288945,,
2004-01-13,1612.683,39.3886985778809,3.9283,,205.96110973,-0.36051499,,
2004-01-14,1592.423,38.8647994995117,3.6318,,156.58247615,-1.25629153,,46.445305
2004-01-15,1586.493,38.7345008850098,3.7471,,145.40641985,-0.37238849,,
2004-01-16,1600.425,39.1853981018066,3.7248,,161.90878965,0.87816335,,62.859209
2004-01-29,1628.837,39.8506011962891,3.7954,,149.18171729,1.77527844,,
2004-01-30,1590.729,38.8307991027832,3.8706,,190.61625544,-2.3395834,,
2004-02-02,1623.88,39.5612983703613,3.8742,,270.05597668,2.08401305,,
2004-02-03,1649.282,40.2086982727051,3.8597,,211.64115374,1.56427815,,
2004-02-04,1685.159,41.0861015319824,3.9247,,266.11897411,2.17531023,,
2004-02-05,1693.428,41.2667999267578,3.8131,,263.37210816,0.49069554,,
2004-02-06,1679.193,40.9262008666992,3.9176,,268.40607054,-0.84060261,,
2004-02-09,1703.529,41.5172996520996,3.8086,,213.66236545,1.44926759,,
2004-02-10,1691.009,41.2336006164551,3.8094,,222.58809465,-0.73494493,,60.233102
2004-02-11,1677.759,40.8247985839844,3.6915,,209.43277467,-0.78355585,,
2004-02-12,1663.832,40.4269981384277,3.8403,,217.18092966,-0.83009538,,
2004-02-13,1658.539,40.2318000793457,3.8469,,185.80437128,-0.31812106,,
2004-02-16,1696.827,41.1624984741211,3.7942,,194.20663809,2.30853782,,
2004-02-17,1703.774,41.2545013427734,3.8259,,258.84237639,0.40941121,,
2004-02-18,1717.096,41.4594993591309,3.8753,,254.88156805,0.78191122,,
2004-02-19,1717.015,41.4477996826172,3.8225,,236.40127896,-0.00471727,,
2004-02-20,1721.752,41.5269012451172,3.8289,,199.54141368,0.27588577,,
2004-02-23,1681.654,40.5666999816895,3.8481,,238.85964535,-2.32890683,,
2004-02-24,1682.297,40.4538993835449,3.7621,,219.55399418,0.03823617,,
2004-02-25,1647.381,39.5250015258789,3.8337,,202.21345452,-2.07549559,,
2004-02-26,1654.898,39.3917999267578,3.7724,,182.67056616,0.45630003,,
2004-02-27,1675.067,39.8506011962891,3.8105,,164.61930207,1.21874581,,
2004-03-01,1689.76,40.0386009216309,3.8553,,170.93334922,0.87715894,,
2004-03-02,1687.278,40.0833015441895,3.9244,,173.87185256,-0.14688476,,60.722088
2004-03-03,1661.812,39.5914993286133,3.9102,,159.50583165,-1.50929485,,
2004-03-04,1668.874,39.7561988830566,3.7857,,147.06938122,0.42495782,,
2004-03-05,1662.096,39.5811996459961,3.8959,,132.61255967,-0.40614211,,80.498501
2004-03-08,1637.144,39.0774993896484,3.7271,,128.39133241,-1.50123699,,
2004-03-09,1637.099,39.0533981323242,3.8364,,126.79282772,-0.00274869,,
2004-03-10,1678.073,39.896598815918,3.8651,,131.86223791,2.50284192,,
2004-03-11,1691.643,40.2261009216309,3.8973,,156.92468661,0.80866565,,
2004-03-12,1694.743,40.2812004089355,3.9098,,135.84364985,0.1832538,130.7367,130.736747
2004-03-15,1736.22,41.2557983398438,3.8422,,216.71367758,2.44739173,121.4937,121.493711
2004-03-16,1745.543,41.2890014648438,3.7146,,191.79496361,0.53697112,,
2004-03-17,1745.098,41.0629997253418,3.8129,,164.77156978,-0.0254935,,
2004-03-18,1717.26,40.1491012573242,3.8639,,176.6437523,-1.59521127,,
2004-03-19,1747.872,40.8632011413574,4.084,,148.78384795,1.78260718,,70.426309
2004-03-22,1755.685,40.986499786377,3.8717,,149.74710077,0.4470007,50.489,50.489023
2004-03-23,1741.695,40.6130981445312,3.8858,,158.77938081,-0.79683998,,
2004-03-24,1740.054,40.6053009033203,3.9508,,155.00502396,-0.09421856,,
2004-03-25,1736.477,40.589599609375,3.9207,,138.17952288,-0.20556833,,
2004-03-26,1734.047,40.0962982177734,3.8891,,145.93097295,-0.13993851,18.5489,18.548935
2004-03-29,1719.674,39.9640998840332,3.9486,,143.58914112,-0.82887027,,
2004-03-30,1724.277,39.6847991943359,3.918,,123.0017821,0.26766701,60.1322,60.13222
2004-03-31,1741.623,39.640998840332,3.9169,,141.87231889,1.00598686,,
2004-04-01,1758.147,40.0101013183594,3.9984,,160.84637838,0.9487702,90.3037,90.303726
2004-04-02,1768.645,40.2540016174316,3.9984,,189.00257026,0.59710593,,
2004-04-05,1766.483,40.1347999572754,3.9144,,216.4550389,-0.12224047,,
2004-04-06,1777.516,40.1734008789062,3.921,,207.84275542,0.62457437,,
2004-04-07,1774.552,40.0856018066406,4.0357,,204.73708013,-0.16674955,,64.261348
2004-04-08,1770.279,39.942699432373,3.9325,,206.56152813,-0.24079317,,
2004-04-09,1727.348,38.9721984863281,3.8125,,221.70520197,-2.42509796,68.0931,68.093106
2004-04-12,1722.986,38.8283996582031,4.2585,,163.1610534,-0.25252584,83.2497,83.249758
2004-04-13,1715.136,38.6668014526367,4.0871,,167.30360278,-0.4556044,,
2004-04-14,1697.156,37.7969017028809,4.0197,,168.34938135,-1.04831337,,
2004-04-15,1679.076,37.4095993041992,4.0298,,129.62215891,-1.06531162,,
2004-04-16,1693.861,37.2685012817383,4.1717,,144.67179283,0.88054382,,
2004-04-19,1675.885,36.5661010742188,4.3781,,116.94357481,-1.0612441,,
2004-04-20,1669.422,36.3269004821777,4.3421,,110.79449273,-0.38564699,,
2004-04-21,1651.577,35.573600769043,4.4034,,122.93836119,-1.06893284,,
2004-04-22,1657.785,35.4272003173828,4.3105,,102.4189406,0.37588317,,
2004-04-23,1635.501,35.0844993591309,4.3191,,98.02429154,-1.34420326,,
2004-04-26,1635.499,35.1631011962891,4.2202,,82.96342062,-0.00012229,,
2004-04-27,1611.86,34.6576995849609,4.1195,,104.12613734,-1.44536927,,
2004-04-28,1606.801,34.103199005127,4.1827,,101.6945496,-0.31386101,,
2004-04-29,1579.447,33.5014991760254,4.7672,,109.90144354,-1.70238878,47.4284,47.428576
2004-04-30,1595.587,33.2523994445801,4.2841,,99.50046172,1.02187664,,
2004-05-10,1560.215,32.5066986083984,4.4457,,63.20908281,-2.21686439,,
2004-05-11,1568.059,32.657600402832,4.4969,,61.1822448,0.50275122,85.1573,85.157432
2004-05-12,1603.768,33.3967018127441,4.4111,,86.83936914,2.27727401,24.4488,24.448823
2004-05-13,1597.57,33.2202987670898,4.394,,72.98789887,-0.38646488,,
2004-05-14,1562.688,32.2692985534668,4.2026,,73.40282201,-2.1834411,,
2004-05-17,1539.959,31.7089996337891,4.0394,,64.90719274,-1.454481,,
2004-05-18,1555.442,32.0169982910156,4.0367,,97.7175565,1.00541638,,
2004-05-19,1558.287,31.8812007904053,4.1587,,95.88837589,0.18290621,,
2004-05-20,1549.061,31.6961994171143,4.5566,,70.63731107,-0.59206038,,
2004-05-21,1558.33,31.8959999084473,4.417,,63.57027239,0.59836249,78.269,78.269171
2004-05-24,1550.348,31.7367992401123,4.3252,,59.81192678,-0.512215,,
2004-05-25,1518.045,31.0767993927002,4.0558,,70.48290558,-2.08359672,,
2004-05-26,1524.436,31.2166996002197,4.2675,,55.33020251,0.42100201,,
2004-05-27,1557.178,31.8892993927002,4.4654,,92.68049514,2.14781073,5.4581,5.458133
2004-05-28,1548.722,31.7191009521484,4.2909,,66.2851283,-0.54303362,,
2004-05-31,1555.906,31.8763008117676,4.6123,,55.86197146,0.46386634,,
2004-06-01,1579.658,32.3502006530762,4.212,,110.3532608,1.52657037,16.0469,16.046903
2004-06-02,1567.067,32.0728988647461,4.1946,,116.97217652,-0.79707126,,
2004-06-03,1543.527,31.5923004150391,4.1249,,92.16851626,-1.50216934,22.343,22.343075
2004-06-04,1542.086,31.5035991668701,4.1287,,81.51322965,-0.09335762,,
2004-06-07,1517.145,30.9803009033203,4.2625,,70.66976039,-1.61735467,,
2004-06-08,1493.814,30.4902000427246,4.3123,,77.70319393,-1.53782269,,
2004-06-09,1468.071,29.9640998840332,4.4238,,87.56699954,-1.72330692,,
2004-06-10,1468.344,29.9916000366211,4.4352,,77.39197766,0.01859583,,
2004-06-11,1472.072,30.0774993896484,4.4333,,77.72181828,0.25389146,,
2004-06-14,1438.736,29.3735008239746,4.6821,,75.93384407,-2.26456315,,
2004-06-15,1463.777,29.8815002441406,4.4172,,72.2372631,1.74048609,10.3371,10.33718
2004-06-16,1475.416,30.1357002258301,4.5856,,78.44605933,0.79513478,,
2004-06-17,1445.501,29.5270004272461,4.4614,,67.83634602,-2.02756375,,
2004-06-18,1427.301,29.1541996002197,4.2855,,73.43849399,-1.25907903,12.3116,12.311677
2004-06-21,1433.467,29.2597007751465,4.2874,,58.46250559,0.43200418,,
2004-06-22,1450.683,29.6124992370605,4.2854,,83.16544972,1.20100428,61.0258,61.025854
2004-06-23,1440.729,29.3927993774414,4.1158,,65.05749062,-0.68615955,,
2004-06-24,1427.754,29.1107006072998,4.1205,,69.3592626,-0.90058575,,
2004-06-25,1401.113,28.5851001739502,4.1599,,70.64110522,-1.86593769,25.2091,25.209132
2004-06-28,1385.181,28.2710990905762,4.4138,,56.21284297,-1.13709601,7.4884,7.488463
2004-06-29,1408.689,28.6676998138428,4.2664,,68.47560938,1.69710673,9.52,9.520048
2004-06-30,1399.162,28.4887008666992,4.348,,55.67715022,-0.67630258,,
2004-07-01,1441.068,29.3437004089355,4.4671,,93.8931262,2.99507848,,
2004-07-02,1441.19,29.3460006713867,4.5468,,72.59998538,0.00846594,,
2004-07-05,1444.59,29.5167999267578,4.4168,,54.22659493,0.23591615,,
2004-07-06,1450.501,29.6247005462646,4.4557,,82.69708723,0.40918184,,
2004-07-07,1438.398,29.3628997802734,4.6316,,53.35863487,-0.83440136,,
2004-07-08,1439.783,29.3871002197266,4.6531,,46.46707892,0.09628768,,
2004-07-09,1430.654,29.2012004852295,4.4895,,49.03993923,-0.63405388,20.1637,20.163729
2004-07-12,1397.148,28.5335006713867,4.6172,,56.51494123,-2.34200582,,
2004-07-13,1399.461,28.5762996673584,4.8227,,45.73022594,0.16555154,,
2004-07-14,1403.755,28.6853008270264,5.0474,,65.64523472,0.30683242,,
2004-07-15,1421.544,29.0762996673584,4.9666,,83.7932404,1.26724393,,
2004-07-16,1456.13,29.7513999938965,4.625,,145.21785999,2.43298836,,
2004-07-19,1457.537,29.7661991119385,4.6158,,89.18160473,0.09662599,,
2004-07-20,1447.941,29.5200996398926,4.6903,,82.67580364,-0.65837094,,
2004-07-21,1448.037,29.5217990875244,4.6153,,65.25011931,0.0066301,,
2004-07-22,1407.438,28.6634998321533,4.543,,87.37395883,-2.8037267,,
2004-07-23,1407.396,28.6352005004883,4.9046,,69.23956311,-0.00298415,,
2004-07-26,1387.67,28.2639999389648,4.7049,,53.00205791,-1.40159557,22.9704,22.970411
2004-07-27,1384.128,28.1749992370605,4.7444,,58.18165826,-0.25524801,,
2004-07-28,1388.81,27.9090995788574,4.5839,,61.77062919,0.33826351,,
2004-07-29,1407.331,28.3185997009277,4.5844,,71.27885183,1.33358775,,
2004-07-30,1386.202,27.8528995513916,4.6018,,58.71532035,-1.50135256,,
2004-08-02,1373.217,27.56369972229,4.5823,,47.35426653,-0.93673216,,
2004-08-03,1366.258,27.305700302124,4.6329,,54.36678598,-0.50676623,,
2004-08-04,1404.505,28.0571994781494,4.9229,,108.32307544,2.79939806,,
2004-08-05,1389.039,27.7530002593994,4.4481,,68.00556526,-1.10117088,,
2004-08-06,1390.461,27.682300567627,4.48,,58.98388495,0.10237294,,
2004-08-09,1395.848,27.8679008483887,4.6375,,50.68288351,0.38742547,,
2004-08-10,1400.769,27.8129997253418,4.6546,,45.07090946,0.35254555,,
2004-08-11,1384.964,27.4951992034912,4.9325,,48.06191756,-1.12830881,30.1356,30.135706
2004-08-12,1368.196,27.0587997436523,4.7544,,51.37067865,-1.21071739,,
2004-08-13,1368.45,27.0743007659912,4.7084,,53.53425173,0.01856459,,
2004-08-16,1354.511,26.762300491333,4.761,,46.73419134,-1.01859768,,
2004-08-17,1360.2,26.8215007781982,4.8876,,46.98175326,0.42000397,,
2004-08-18,1358.216,26.7406005859375,4.9165,,51.02229549,-0.1458609,,
2004-08-19,1340.45,26.2040996551514,4.9514,,50.98505761,-1.30803937,,
2004-08-20,1341.738,26.1784000396729,4.9654,,49.26799142,0.09608713,,
2004-08-23,1325.413,25.6991996765137,4.8886,,39.22718576,-1.2167055,,
2004-08-24,1344.626,26.0797004699707,4.925,,54.3290912,1.4495859,11.3048,11.304808
2004-08-25,1339.784,26.0233001708984,5.0239,,38.10560527,-0.36010013,,
2004-08-26,1334.422,25.5557994842529,5.0648,,34.97269063,-0.40021377,,
2004-08-27,1320.614,24.8115005493164,5.1082,,40.34196633,-1.03475512,25.4428,25.442872
2004-08-30,1319.407,23.7252998352051,4.9779,,34.10187724,-0.09139688,,
2004-08-31,1342.062,24.027099609375,5.1676,,68.73347921,1.71705925,,
2004-09-01,1321.462,23.6599006652832,5.0037,,36.39041082,-1.53495144,,
2004-09-02,1327.927,23.7632007598877,5.0886,,48.12775026,0.48923087,,
2004-09-03,1327.116,23.7485008239746,5.1487,,40.56540453,-0.06107263,,
2004-09-06,1321.465,23.6462001800537,5.1459,,31.9421747,-0.42581055,,
2004-09-07,1324.294,23.6940002441406,5.1358,,31.66533856,0.21408058,,
2004-09-08,1309.333,23.4160003662109,5.1422,,40.48421727,-1.12973403,,
2004-09-09,1284.307,22.9666996002197,5.1501,,44.21933714,-1.91135487,11.5845,11.584598
2004-09-10,1287.081,23.0172996520996,5.3727,,33.69487186,0.21599197,,
2004-09-13,1260.316,22.546199798584,5.2062,,38.13116127,-2.0795117,,
2004-09-14,1300.357,23.2618999481201,5.2588,,69.65915592,3.17706036,,
2004-09-15,1355.226,24.2376003265381,5.2149,,170.22337044,4.21953356,16.693,16.69305
2004-09-16,1371.201,24.5258007049561,5.1743,,134.89356437,1.17877018,,
2004-09-17,1414.702,25.30419921875,5.1718,,188.42047946,3.17247435,,
2004-09-20,1463.221,26.1616992950439,5.2687,,262.90815247,3.42962688,,
2004-09-21,1448.562,25.8829002380371,5.0207,,223.92127826,-1.00183089,,
2004-09-22,1420.148,25.3754997253418,5.2731,,194.968349,-1.96153151,,
2004-09-23,1464.779,26.1793994903564,5.1776,,147.005793,3.14270062,,
2004-09-24,1435.563,25.6625003814697,5.1429,,286.67519246,-1.9945671,,
2004-09-27,1427.398,25.5375995635986,5.1556,,129.04648806,-0.5687664,,
2004-09-28,1435.589,25.6879005432129,5.1374,,92.54854536,0.57384135,10.1761,32.114103
2004-09-29,1420.009,25.4044990539551,5.1657,,86.76821392,-1.08526883,,
2004-09-30,1396.7,24.9801006317139,5.1266,,82.34662308,-1.64146847,,
2004-10-08,1422.929,25.4472999572754,5.3191,,93.85252721,1.87792654,,
2004-10-11,1413.154,25.2520008087158,5.0682,,164.34170579,-0.6869633,,
2004-10-12,1384.439,24.7322006225586,5.0575,,115.7250641,-2.03197953,,
2004-10-13,1386.721,24.7667007446289,4.965,,97.90164989,0.16483211,,
2004-10-14,1332.938,23.8169994354248,4.9812,,116.61332772,-3.87842976,35.3558,35.355796
2004-10-15,1330.518,23.7558994293213,5.0177,,89.60323339,-0.18155383,,
2004-10-18,1335.394,23.841100692749,4.976,,68.04062933,0.36647381,,
2004-10-19,1337.618,23.8700008392334,5.0155,,84.44424482,0.16654261,,
2004-10-20,1330.584,23.6909008026123,4.9828,,76.05659709,-0.52586015,,
2004-10-21,1310.545,23.3491992950439,4.9709,,106.73486243,-1.50603043,,
2004-10-22,1329.355,23.6574001312256,5.0224,,116.19270416,1.43528074,,
2004-10-25,1311.151,23.0969009399414,4.9166,,118.08958271,-1.36938591,,
2004-10-26,1324.783,23.0400009155273,4.9979,,109.65410247,1.03969718,,
2004-10-27,1342.799,23.3826007843018,4.9144,,129.61626999,1.35992083,,
2004-10-28,1341.737,23.3330001831055,5.1274,,122.44172796,-0.07908853,,
2004-10-29,1320.536,22.3663005828857,4.8246,,112.15927886,-1.58011592,,
2004-11-01,1305.291,21.9640998840332,5.073,,72.18346789,-1.15445546,,
2004-11-02,1301.528,21.8859996795654,5.1175,,67.11524382,-0.28828821,,
2004-11-03,1326.749,22.3013000488281,5.1649,,84.11264149,1.93779926,,
2004-11-04,1304.776,21.9459991455078,5.1333,,87.53620424,-1.6561535,,
2004-11-05,1305.128,21.94700050354,5.1609,,62.57655777,0.02697781,,
2004-11-08,1304.229,21.9279003143311,5.1915,,43.98204289,-0.06888213,,
2004-11-09,1307.429,21.9829998016357,5.1584,,42.70396183,0.24535569,,
2004-11-10,1354.386,22.7686996459961,5.1843,,141.02138217,3.59155258,,8.034899
2004-11-11,1347.07,22.6394004821777,5.2714,,168.03175478,-0.54017097,,
2004-11-12,1352.217,22.7297992706299,5.2956,,94.90677855,0.38208853,,
2004-11-15,1370.046,23.0401992797852,5.2664,,89.29425601,1.31850139,,
2004-11-16,1370.389,23.0524997711182,5.1902,,86.16093065,0.02503566,,
2004-11-17,1356.138,22.8169994354248,5.2479,,75.93392537,-1.0399237,,
2004-11-18,1367.828,22.9899997711182,5.2584,,73.15559035,0.86200667,,
2004-11-19,1379.96,23.1989002227783,5.2413,,86.70276964,0.88695362,,
2004-11-22,1383.02,23.233699798584,5.359,,102.73902386,0.22174556,,
2004-11-23,1371.244,23.0256996154785,5.3341,,100.3911898,-0.85146997,,
2004-11-24,1359.125,22.82200050354,5.274,,97.64012712,-0.88379603,,
2004-11-25,1358.333,22.8220996856689,5.3029,,77.58391041,-0.05827279,11.3072,11.307277
2004-11-26,1356.727,22.8617992401123,5.4071,,61.21805795,-0.11823316,,
2004-11-29,1337.434,22.5356998443604,5.3187,,60.80041482,-1.42202521,6.9046,6.904623
2004-11-30,1340.771,22.591100692749,5.3419,,54.75046413,0.24950764,,
2004-12-01,1334.944,22.4883003234863,5.2554,,57.97059464,-0.43460069,,12.963613
2004-12-02,1333.09,22.4489002227783,5.3109,,77.14799602,-0.13888223,,
2004-12-03,1337.197,22.5069007873535,5.3427,,82.01369595,0.30808122,,
2004-12-06,1339.644,22.5520000457764,5.4127,,63.26780448,0.18299473,,15.73598
2004-12-07,1323.752,22.2889995574951,5.3266,,59.60762587,-1.18628531,,
2004-12-08,1326.438,22.3306007385254,5.3685,,49.29900994,0.2029081,,
2004-12-09,1338.81,22.5438995361328,5.2732,,83.34090719,0.93272358,,
2004-12-10,1317.717,22.2012004852295,5.1744,,62.80950511,-1.57550362,,
2004-12-13,1309.695,22.0781993865967,5.2915,,48.59194761,-0.60878019,,
2004-12-14,1307.553,22.0443992614746,5.2528,,46.52200396,-0.16354953,,
2004-12-15,1313.045,22.1508007049561,5.2611,,65.14900009,0.42002122,13.3645,13.364508
2004-12-16,1305.018,22.0403995513916,5.2419,,50.60280877,-0.61132711,,
2004-12-17,1290.49,21.7880992889404,5.2252,,42.2959515,-1.11324135,,
2004-12-20,1275.459,21.5347003936768,5.1804,,46.03037838,-1.16475137,,19.379759
2004-12-21,1275.17,21.5830001831055,5.317,,37.34396474,-0.02265851,,
2004-12-22,1307.57,22.1236991882324,5.2851,,73.70728966,2.54083769,,
2004-12-23,1282.719,21.7008991241455,5.3439,,49.17096437,-1.90054835,,
